,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
2018-11,1.218,3.293,1.199,5.71,2.351,8.061,HD
2018-12,1.092,3.282,1.42,5.794,2.347,8.141,HD
2019-01,1.012,3.303,1.172,5.487,2.336,7.823,HD
2019-02,0.925,3.348,1.198,5.471,2.351,7.822,HD
2019-03,0.716,3.404,1.016,5.136,2.395,7.53,HD
2019-04,0.764,3.397,0.934,5.095,2.423,7.519,HD
2019-05,0.497,3.465,0.848,4.81,2.427,7.237,HD
2019-06,0.579,3.418,0.812,4.809,2.435,7.245,HD
2019-07,0.58,3.428,0.726,4.734,2.468,7.202,HD
2019-08,0.134,4.753,1.256,6.143,2.484,8.627,HD
2019-09,0.385,3.94,1.084,5.409,2.503,7.912,HD
2019-10,0.352,4.062,1.019,5.433,2.529,7.962,HD
2019-11,0.319,4.202,1.146,5.667,2.574,8.241,HD
2019-12,0.414,3.86,1.289,5.563,2.615,8.179,HD
2020-01,0.107,4.916,1.569,6.592,2.655,9.247,HD
2020-02,-0.011,5.288,1.306,6.583,2.667,9.25,HD
2020-03,0.023,6.128,1.153,7.304,2.632,9.937,HD
2020-04,-0.111,6.657,1.216,7.762,2.567,10.329,HD
2020-05,-0.177,6.992,1.583,8.398,2.579,10.977,HD
2020-06,-0.414,7.697,1.509,8.792,2.649,11.441,HD
2020-07,-0.875,8.637,1.308,9.07,2.707,11.777,HD
2020-08,-0.885,8.786,0.692,8.593,2.765,11.358,HD
2020-09,-0.876,8.826,0.88,8.83,2.806,11.635,HD
2020-10,-0.749,8.647,0.916,8.814,2.828,11.642,HD
2020-11,-0.898,8.943,1.323,9.368,2.866,12.235,HD
2020-12,-1.07,9.242,1.715,9.887,2.921,12.808,HD
2021-01,-1.077,9.269,1.785,9.977,2.965,12.942,HD
2021-02,-0.912,9.03,1.946,10.064,3.03,13.094,HD
2021-03,-0.819,8.899,2.532,10.612,3.145,13.757,HD
2021-04,-0.982,9.179,2.239,10.436,3.308,13.744,HD
2021-05,-1.038,9.253,1.673,9.888,3.421,13.309,HD
2021-06,-1.082,9.312,1.05,9.28,3.501,12.781,HD
2021-07,-1.158,9.407,1.054,9.303,3.544,12.848,HD
2021-08,-1.126,9.372,1.271,9.517,3.578,13.095,HD
2021-09,-1.026,9.243,1.7,9.917,3.628,13.545,HD
2021-10,-0.985,9.097,2.189,10.301,3.731,14.033,HD
2021-11,-1.175,9.358,2.502,10.685,3.816,14.501,HD
2021-12,-1.114,9.151,1.895,9.932,3.87,13.802,HD
2022-01,-0.703,8.565,2.092,9.954,3.938,13.892,HD
2022-02,-0.767,8.675,2.297,10.205,3.999,14.203,HD
2022-03,-0.508,8.217,2.756,10.465,4.078,14.543,HD
2022-04,-0.079,7.191,3.14,10.252,4.081,14.334,HD
2022-05,0.175,6.554,2.464,9.193,4.126,13.319,HD
2022-06,0.578,5.33,1.918,7.826,4.178,12.004,HD
2022-07,0.403,5.593,1.43,7.426,4.149,11.576,HD
2022-08,0.818,5.167,1.277,7.262,4.137,11.399,HD
2022-09,1.653,5.021,1.417,8.091,4.135,12.226,HD
2022-10,1.739,4.998,1.196,7.933,4.1,12.033,HD
2022-11,1.504,5.119,1.264,7.887,4.047,11.934,HD
2022-12,1.726,5.048,1.262,8.036,3.989,12.025,HD
2023-01,1.48,5.126,1.28,7.886,3.976,11.862,HD
2023-02,1.683,5.129,1.365,8.177,3.935,12.111,HD
2023-03,1.477,4.061,1.284,6.822,3.839,10.661,HD
2023-04,1.496,3.95,0.984,6.43,3.818,10.247,HD
2023-05,1.673,3.751,1.067,6.491,3.732,10.223,HD
2023-06,1.865,3.636,1.171,6.672,3.629,10.301,HD
2023-07,1.847,3.664,1.511,7.022,3.623,10.645,HD
2023-08,2.016,3.533,1.283,6.832,3.639,10.471,HD
2023-09,2.349,3.459,1.282,7.09,3.622,10.711,HD
2023-10,2.52,3.413,1.283,7.216,3.567,10.783,HD
2023-11,2.229,3.542,1.306,7.077,3.54,10.617,HD
2023-12,1.849,3.667,1.467,6.983,3.538,10.521,HD
2024-01,1.933,3.683,1.241,6.857,3.501,10.358,HD
2024-02,2.071,3.723,1.179,6.973,3.489,10.462,HD
2024-03,2.079,3.758,0.912,6.749,3.497,10.246,HD
2024-04,2.372,3.689,1.462,7.523,3.473,10.996,HD
2024-05,2.237,3.709,1.523,7.469,3.452,10.92,HD
2024-06,2.184,3.716,1.415,7.315,3.415,10.73,HD
2024-07,2.03,3.74,1.228,6.998,3.396,10.393,HD
2024-08,1.925,3.725,1.118,6.768,3.356,10.124,HD
2024-09,1.797,3.756,1.548,7.101,3.337,10.438,HD
2024-10,2.046,3.742,1.253,7.041,3.339,10.38,HD
2024-11,2.027,3.78,1.389,7.196,3.341,10.537,HD
2024-12,2.297,3.793,1.35,7.44,3.343,10.783,HD
2025-01,2.229,3.814,1.458,7.501,3.343,10.845,HD
2025-02,1.967,3.852,1.411,7.23,3.323,10.553,HD
2025-03,2.041,3.77,1.073,6.884,3.284,10.168,HD
2025-04,2.076,3.707,0.808,6.591,3.272,9.863,HD
2025-05,2.242,3.746,0.899,6.887,3.271,10.158,HD
2025-06,2.162,3.755,1.233,7.15,3.29,10.441,HD
2025-07,2.211,3.788,1.178,7.177,3.29,10.467,HD
2025-08,2.114,3.818,1.514,7.446,3.303,10.749,HD
2025-09,2.027,3.846,1.395,7.268,3.308,10.576,HD
2025-10,2.022,3.862,1.861,7.745,3.296,11.041,HD
2025-11,2.042,3.869,1.873,7.784,3.284,11.068,HD
2025-12,2.12,3.879,1.714,7.713,3.279,10.992,HD
2026-01,2.123,3.883,1.752,7.758,3.257,11.015,HD
2026-02,1.956,3.88,1.59,7.426,3.259,10.685,HD
2026-03,2.261,3.797,1.999,8.057,3.324,11.381,HD
2026-04,2.153,3.867,2.377,8.397,3.367,11.764,HD
2026-05,2.202,3.915,2.841,8.958,3.401,12.359,HD
2026-06,2.349,3.887,3.176,9.412,3.347,12.759,HD
