,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
2022-02,-0.767,8.675,2.518,10.426,3.999,14.425,T
2022-03,-0.508,8.217,2.311,10.02,4.078,14.098,T
2022-04,-0.079,7.191,2.683,9.795,4.081,13.877,T
2022-05,0.175,6.554,3.162,9.891,4.126,14.017,T
2022-06,0.578,5.33,3.107,9.015,4.178,13.193,T
2022-07,0.403,5.593,3.498,9.494,4.149,13.644,T
2022-08,0.818,5.167,3.003,8.988,4.137,13.125,T
2022-09,1.653,5.021,3.25,9.924,4.135,14.059,T
2022-10,1.739,4.998,3.36,10.097,4.1,14.197,T
2022-11,1.504,5.119,3.068,9.691,4.047,13.739,T
2022-12,1.726,5.048,2.621,9.395,3.989,13.384,T
2023-01,1.48,5.126,2.201,8.807,3.976,12.782,T
2023-02,1.683,5.129,2.374,9.186,3.935,13.121,T
2023-03,1.477,4.061,2.393,7.931,3.839,11.77,T
2023-04,1.496,3.95,2.265,7.711,3.818,11.529,T
2023-05,1.673,3.751,2.569,7.993,3.732,11.725,T
2023-06,1.865,3.636,2.636,8.137,3.629,11.765,T
2023-07,1.847,3.664,2.718,8.229,3.623,11.853,T
2023-08,2.016,3.533,2.173,7.722,3.639,11.361,T
2023-09,2.349,3.459,2.105,7.913,3.622,11.535,T
2023-10,2.52,3.413,1.799,7.732,3.567,11.299,T
2023-11,2.229,3.542,1.773,7.544,3.54,11.084,T
2023-12,1.849,3.667,1.638,7.154,3.538,10.692,T
2024-01,1.933,3.683,1.577,7.193,3.501,10.694,T
2024-02,2.071,3.723,1.914,7.708,3.489,11.197,T
2024-03,2.079,3.758,1.947,7.784,3.497,11.281,T
2024-04,2.372,3.689,1.411,7.472,3.473,10.945,T
2024-05,2.237,3.709,1.237,7.183,3.452,10.635,T
2024-06,2.184,3.716,1.268,7.168,3.415,10.583,T
2024-07,2.03,3.74,1.208,6.978,3.396,10.374,T
2024-08,1.925,3.725,1.029,6.679,3.356,10.035,T
2024-09,1.797,3.756,1.397,6.95,3.337,10.287,T
2024-10,2.046,3.742,1.462,7.25,3.339,10.589,T
2024-11,2.027,3.78,1.387,7.194,3.341,10.535,T
2024-12,2.297,3.793,0.924,7.014,3.343,10.356,T
2025-01,2.229,3.814,0.866,6.909,3.343,10.253,T
2025-02,1.967,3.852,1.637,7.456,3.323,10.778,T
2025-03,2.041,3.77,2.014,7.825,3.284,11.109,T
2025-04,2.076,3.707,1.851,7.634,3.272,10.906,T
2025-05,2.242,3.746,1.058,7.046,3.271,10.316,T
2025-06,2.162,3.755,0.85,6.767,3.29,10.057,T
2025-07,2.211,3.788,1.231,7.23,3.29,10.52,T
2025-08,2.114,3.818,1.574,7.506,3.303,10.809,T
2025-09,2.027,3.846,1.718,7.591,3.308,10.9,T
2025-10,2.022,3.862,2.168,8.052,3.296,11.348,T
2025-11,2.042,3.869,2.235,8.146,3.284,11.43,T
2025-12,2.12,3.879,2.3,8.299,3.279,11.578,T
2026-01,2.123,3.883,2.019,8.025,3.257,11.281,T
2026-02,1.956,3.88,2.144,7.98,3.259,11.239,T
2026-03,2.261,3.797,2.117,8.175,3.324,11.499,T
2026-04,2.153,3.867,2.469,8.489,3.367,11.856,T
2026-05,2.202,3.915,2.471,8.588,3.401,11.988,T
2026-06,2.349,3.887,3.163,9.399,3.347,12.747,T
