tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
75.0,3.2267,1.04,4.2749,5.3149,8.5416
76.0,3.2267,1.04,4.3807,5.4207,8.6474
77.0,3.2267,1.04,4.482,5.522,8.7487
78.0,3.2267,1.04,4.5783,5.6183,8.845
79.0,3.2267,1.04,4.6693,5.7093,8.936
80.0,3.2267,1.04,4.7546,5.7946,9.0213
81.0,3.2267,1.04,4.8337,5.8737,9.1004
82.0,3.2267,1.04,4.9062,5.9462,9.1729
83.0,3.2267,1.04,4.9717,6.0117,9.2384
84.0,3.2267,1.04,5.0298,6.0698,9.2965
85.0,3.2267,1.04,5.0801,6.1201,9.3468
86.0,3.2267,1.04,5.1222,6.1622,9.3889
87.0,3.2267,1.04,5.1556,6.1956,9.4223
88.0,3.2267,1.04,5.18,6.22,9.4467
89.0,3.2267,1.04,5.1949,6.2349,9.4616
90.0,3.2267,1.04,5.2,6.24,9.4667
91.0,3.2267,1.04,5.2,6.24,9.4667
92.0,3.2267,1.04,5.2,6.24,9.4667
93.0,3.2267,1.04,5.2,6.24,9.4667
94.0,3.2267,1.04,5.2,6.24,9.4667
95.0,3.2267,1.04,5.2,6.24,9.4667
96.0,3.2267,1.04,5.2,6.24,9.4667
97.0,3.2267,1.04,5.2,6.24,9.4667
98.0,3.2267,1.04,5.2,6.24,9.4667
99.0,3.2267,1.04,5.2,6.24,9.4667
100.0,3.2267,1.04,5.2,6.24,9.4667
101.0,3.2267,1.04,5.2,6.24,9.4667
102.0,3.2267,1.04,5.2,6.24,9.4667
103.0,3.2267,1.04,5.2,6.24,9.4667
104.0,3.2267,1.04,5.2,6.24,9.4667
105.0,3.2267,1.04,5.2,6.24,9.4667
106.0,3.2267,1.04,5.2,6.24,9.4667
107.0,3.2267,1.04,5.2,6.24,9.4667
108.0,3.2267,1.04,5.2,6.24,9.4667
109.0,3.2267,1.04,5.2,6.24,9.4667
110.0,3.2267,1.04,5.2,6.24,9.4667
111.0,3.2267,1.04,5.2,6.24,9.4667
112.0,3.2267,1.04,5.2,6.24,9.4667
113.0,3.2267,1.04,5.2,6.24,9.4667
114.0,3.2267,1.04,5.2,6.24,9.4667
115.0,3.2267,1.04,5.2,6.24,9.4667
116.0,3.2267,1.04,5.2,6.24,9.4667
117.0,3.2267,1.04,5.2,6.24,9.4667
118.0,3.2267,1.04,5.2,6.24,9.4667
119.0,3.2267,1.04,5.2,6.24,9.4667
120.0,3.2267,1.04,5.2,6.24,9.4667
121.0,3.2267,1.04,5.2,6.24,9.4667
122.0,3.2267,1.04,5.2,6.24,9.4667
123.0,3.2267,1.04,5.2,6.24,9.4667
124.0,3.2267,1.04,5.2,6.24,9.4667
125.0,3.2267,1.04,5.2,6.24,9.4667
126.0,3.2267,1.04,5.2,6.24,9.4667
127.0,3.2267,1.04,5.2,6.24,9.4667
128.0,3.2267,1.04,5.2,6.24,9.4667
129.0,3.2267,1.04,5.2,6.24,9.4667
130.0,3.2267,1.04,5.2,6.24,9.4667
131.0,3.2267,1.04,5.2,6.24,9.4667
132.0,3.2267,1.04,5.2,6.24,9.4667
133.0,3.2267,1.04,5.2,6.24,9.4667
134.0,3.2267,1.04,5.2,6.24,9.4667
135.0,3.2267,1.04,5.2,6.24,9.4667
136.0,3.2267,1.04,5.2,6.24,9.4667
137.0,3.2267,1.04,5.2,6.24,9.4667
138.0,3.2267,1.04,5.2,6.24,9.4667
139.0,3.2267,1.04,5.2,6.24,9.4667
140.0,3.2267,1.04,5.2,6.24,9.4667
141.0,3.2267,1.04,5.2,6.24,9.4667
142.0,3.2267,1.04,5.2,6.24,9.4667
143.0,3.2267,1.04,5.2,6.24,9.4667
144.0,3.2267,1.04,5.2,6.24,9.4667
145.0,3.2267,1.04,5.2,6.24,9.4667
146.0,3.2267,1.04,5.2,6.24,9.4667
147.0,3.2267,1.04,5.2,6.24,9.4667
148.0,3.2267,1.04,5.2,6.24,9.4667
149.0,3.2267,1.04,5.2,6.24,9.4667
150.0,3.2267,1.04,5.2,6.24,9.4667
