,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
1999-04,3.714,5.236,2.052,11.002,2.504,13.507,KO
1999-05,3.697,5.245,2.085,11.027,2.495,13.522,KO
1999-06,3.841,5.221,2.542,11.604,2.491,14.094,KO
1999-07,3.807,5.21,2.211,11.228,2.51,13.738,KO
1999-08,3.873,5.246,2.052,11.171,2.525,13.695,KO
1999-09,3.912,5.249,2.191,11.352,2.558,13.91,KO
1999-10,3.948,5.25,2.874,12.072,2.559,14.631,KO
1999-11,3.963,5.365,3.706,13.034,2.57,15.604,KO
1999-12,4.106,5.426,3.955,13.487,2.581,16.068,KO
2000-01,4.141,5.422,3.457,13.02,2.591,15.611,KO
2000-02,4.074,5.43,4.016,13.52,2.633,16.153,KO
2000-03,3.851,5.454,3.828,13.133,2.678,15.812,KO
2000-04,3.912,5.381,3.717,13.01,2.631,15.64,KO
2000-05,4.053,5.257,4.103,13.413,2.644,16.057,KO
2000-06,3.857,5.273,3.391,12.521,2.687,15.209,KO
2000-07,3.944,5.178,3.73,12.852,2.684,15.537,KO
2000-08,3.878,5.165,4.361,13.404,2.667,16.071,KO
2000-09,3.882,5.154,4.382,13.418,2.67,16.088,KO
2000-10,3.827,5.158,4.324,13.309,2.67,15.978,KO
2000-11,3.739,5.13,3.769,12.638,2.668,15.306,KO
2000-12,3.59,5.125,3.127,11.842,2.662,14.504,KO
2001-01,3.454,5.123,3.099,11.676,2.685,14.361,KO
2001-02,3.219,5.026,2.418,10.663,2.667,13.33,KO
2001-03,3.256,5.09,2.781,11.127,2.616,13.744,KO
2001-04,3.176,5.075,2.592,10.843,2.637,13.481,KO
2001-05,3.066,5.255,2.372,10.693,2.658,13.351,KO
2001-06,3.183,5.228,1.916,10.327,2.624,12.951,KO
2001-07,3.08,5.172,1.554,9.806,2.577,12.383,KO
2001-08,3.111,4.984,2.099,10.194,2.57,12.764,KO
2001-09,2.89,5.195,1.832,9.917,2.557,12.474,KO
2001-10,2.735,5.248,1.622,9.605,2.511,12.116,KO
2001-11,3.067,5.029,1.224,9.32,2.486,11.806,KO
2001-12,3.056,5.047,1.07,9.173,2.454,11.627,KO
2002-01,3.05,4.983,1.338,9.371,2.418,11.788,KO
2002-02,2.922,4.992,1.656,9.57,2.413,11.983,KO
2002-03,3.149,5.064,2.025,10.238,2.435,12.674,KO
2002-04,2.745,5.067,2.38,10.192,2.446,12.638,KO
2002-05,2.787,5.015,1.894,9.696,2.41,12.106,KO
2002-06,2.78,4.985,1.849,9.614,2.402,12.016,KO
2002-07,2.568,5.058,1.941,9.567,2.433,12.0,KO
2002-08,2.312,5.074,1.806,9.192,2.46,11.653,KO
2002-09,2.09,5.06,1.516,8.666,2.442,11.107,KO
2002-10,2.361,4.929,1.734,9.024,2.484,11.508,KO
2002-11,2.481,4.934,1.716,9.131,2.501,11.632,KO
2002-12,2.118,4.975,1.817,8.91,2.519,11.429,KO
2003-01,2.095,4.969,1.826,8.89,2.54,11.431,KO
2003-02,1.75,5.045,1.452,8.247,2.574,10.821,KO
2003-03,2.04,4.931,1.174,8.145,2.581,10.726,KO
2003-04,2.113,5.1,0.843,8.056,2.525,10.581,KO
2003-05,1.787,5.365,1.606,8.758,2.517,11.275,KO
2003-06,1.813,5.527,1.522,8.862,2.526,11.388,KO
2003-07,2.299,5.473,1.399,9.171,2.53,11.702,KO
2003-08,2.077,5.553,1.166,8.796,2.54,11.336,KO
2003-09,1.713,5.717,1.118,8.548,2.558,11.105,KO
2003-10,1.853,5.668,1.246,8.767,2.543,11.309,KO
2003-11,1.832,5.684,0.968,8.484,2.529,11.012,KO
2003-12,1.744,5.777,1.535,9.056,2.544,11.601,KO
2004-01,1.661,5.89,1.275,8.826,2.556,11.382,KO
2004-02,1.424,5.94,1.332,8.696,2.547,11.243,KO
2004-03,1.355,5.72,1.054,8.129,2.56,10.689,KO
2004-04,1.929,5.644,0.808,8.381,2.611,10.992,KO
2004-05,1.81,5.578,0.717,8.105,2.679,10.784,KO
2004-06,1.846,5.624,0.719,8.189,2.706,10.894,KO
2004-07,1.901,5.613,1.336,8.85,2.695,11.545,KO
2004-08,1.636,5.648,1.317,8.601,2.679,11.28,KO
2004-09,1.623,5.296,2.002,8.921,2.68,11.601,KO
2004-10,1.562,5.191,1.183,7.936,2.738,10.674,KO
2004-11,1.694,5.131,1.344,8.169,2.772,10.942,KO
2004-12,1.628,5.118,1.043,7.789,2.761,10.55,KO
2005-01,1.529,5.087,0.908,7.524,2.747,10.271,KO
2005-02,1.601,5.004,0.922,7.527,2.757,10.284,KO
2005-03,1.628,4.909,0.728,7.265,2.775,10.041,KO
2005-04,1.518,4.866,1.111,7.495,2.81,10.304,KO
2005-05,1.528,4.853,1.077,7.458,2.763,10.221,KO
2005-06,1.574,4.749,1.442,7.765,2.749,10.514,KO
2005-07,1.822,4.245,1.309,7.376,2.803,10.179,KO
2005-08,1.54,4.279,1.274,7.093,2.845,9.938,KO
2005-09,1.874,4.166,0.887,6.927,2.928,9.856,KO
2005-10,1.881,4.109,0.708,6.698,2.907,9.605,KO
2005-11,1.982,4.097,0.632,6.711,2.842,9.554,KO
2005-12,1.841,4.102,0.856,6.799,2.841,9.64,KO
2006-01,1.951,4.047,0.913,6.911,2.885,9.796,KO
2006-02,1.846,4.039,0.877,6.762,2.856,9.618,KO
2006-03,2.231,3.96,0.56,6.751,2.838,9.588,KO
2006-04,2.269,3.947,0.405,6.621,2.85,9.471,KO
2006-05,2.31,3.903,0.707,6.92,2.895,9.815,KO
2006-06,2.428,3.816,0.705,6.949,2.903,9.852,KO
2006-07,2.276,3.821,0.861,6.958,2.886,9.844,KO
2006-08,2.226,3.817,0.542,6.585,2.856,9.44,KO
2006-09,2.242,3.815,0.463,6.52,2.715,9.235,KO
2006-10,2.277,3.803,0.56,6.64,2.65,9.29,KO
2006-11,2.169,3.793,0.516,6.478,2.693,9.171,KO
2006-12,2.338,3.736,0.569,6.643,2.729,9.372,KO
2007-01,2.321,3.732,0.494,6.547,2.687,9.234,KO
2007-02,2.125,3.764,0.567,6.456,2.707,9.162,KO
2007-03,2.213,3.688,0.704,6.605,2.728,9.333,KO
2007-04,2.189,3.702,1.017,6.908,2.707,9.615,KO
2007-05,2.365,3.671,0.869,6.905,2.711,9.615,KO
2007-06,2.415,3.648,0.706,6.769,2.705,9.475,KO
2007-07,2.369,3.645,0.436,6.45,2.676,9.125,KO
2007-08,2.255,3.607,0.608,6.47,2.642,9.111,KO
2007-09,2.178,3.636,0.923,6.737,2.696,9.433,KO
2007-10,2.062,3.666,1.161,6.889,2.75,9.639,KO
2007-11,1.615,3.686,1.456,6.757,2.803,9.56,KO
2007-12,1.659,3.633,1.175,6.467,2.779,9.246,KO
2008-01,1.204,3.667,0.909,5.78,2.785,8.566,KO
2008-02,1.141,3.67,0.762,5.573,2.757,8.33,KO
2008-03,1.06,3.683,1.101,5.844,2.743,8.588,KO
2008-04,1.391,3.596,1.407,6.394,2.729,9.123,KO
2008-05,1.579,3.533,1.587,6.699,2.735,9.434,KO
2008-06,1.425,3.564,1.481,6.47,2.785,9.254,KO
2008-07,1.585,3.658,1.105,6.348,2.811,9.158,KO
2008-08,1.648,3.675,0.865,6.188,2.774,8.962,KO
2008-09,2.064,3.822,1.145,7.031,2.72,9.75,KO
2008-10,2.787,4.76,1.282,8.829,2.595,11.424,KO
2008-11,2.631,5.247,1.898,9.776,2.363,12.139,KO
2008-12,2.003,5.534,1.879,9.416,2.25,11.666,KO
2009-01,1.909,5.242,1.671,8.822,2.209,11.031,KO
2009-02,1.967,4.959,1.194,8.12,2.192,10.312,KO
2009-03,1.619,5.082,1.111,7.812,2.114,9.926,KO
2009-04,1.652,5.399,1.471,8.522,2.06,10.582,KO
2009-05,1.591,5.523,2.03,9.144,1.993,11.137,KO
2009-06,1.575,5.539,1.912,9.026,1.96,10.986,KO
2009-07,1.593,5.539,1.549,8.681,1.891,10.572,KO
2009-08,1.501,5.685,1.328,8.514,1.922,10.436,KO
2009-09,1.242,5.785,1.717,8.744,1.926,10.67,KO
2009-10,1.292,5.782,1.603,8.677,2.0,10.676,KO
2009-11,0.987,5.905,1.527,8.419,2.143,10.562,KO
2009-12,1.299,5.847,1.023,8.169,2.202,10.371,KO
2010-01,1.123,5.926,1.198,8.247,2.186,10.433,KO
2010-02,1.264,5.864,1.292,8.42,2.142,10.562,KO
2010-03,1.315,5.976,1.224,8.515,2.147,10.662,KO
2010-04,1.137,6.098,1.267,8.502,2.133,10.635,KO
2010-05,1.113,6.101,0.974,8.188,2.109,10.297,KO
2010-06,1.019,6.119,0.991,8.129,2.028,10.158,KO
2010-07,1.175,6.07,1.184,8.429,2.035,10.464,KO
2010-08,0.84,6.156,1.392,8.388,2.023,10.411,KO
2010-09,0.844,6.202,1.188,8.234,2.018,10.252,KO
2010-10,0.647,6.409,1.082,8.138,2.016,10.154,KO
2010-11,0.776,6.35,1.023,8.149,2.012,10.161,KO
2010-12,0.935,6.295,1.008,8.238,2.036,10.275,KO
2011-01,0.983,6.24,1.27,8.493,2.046,10.538,KO
2011-02,0.908,6.277,0.949,8.134,2.081,10.215,KO
2011-03,0.864,6.242,1.312,8.418,2.123,10.541,KO
2011-04,0.699,6.275,0.847,7.821,2.158,9.979,KO
2011-05,0.672,6.267,0.797,7.736,2.186,9.922,KO
2011-06,0.758,6.181,0.723,7.662,2.182,9.844,KO
2011-07,0.371,6.676,0.789,7.836,2.182,10.018,KO
2011-08,0.342,6.916,1.183,8.441,2.187,10.628,KO
2011-09,0.2,7.365,1.129,8.694,2.187,10.881,KO
2011-10,0.08,6.822,1.355,8.257,2.153,10.409,KO
2011-11,0.003,6.859,0.848,7.71,2.133,9.844,KO
2011-12,-0.096,7.071,1.148,8.123,2.09,10.213,KO
2012-01,-0.24,7.457,1.231,8.448,2.076,10.524,KO
2012-02,-0.24,7.292,1.295,8.347,2.06,10.407,KO
2012-03,-0.057,6.658,1.363,7.964,2.032,9.995,KO
2012-04,-0.241,6.81,1.346,7.915,1.993,9.908,KO
2012-05,-0.395,7.113,1.374,8.092,1.934,10.026,KO
2012-06,-0.211,6.684,1.284,7.757,1.919,9.676,KO
2012-07,-0.496,7.341,1.26,8.105,1.888,9.993,KO
2012-08,-0.501,7.235,1.701,8.435,1.897,10.332,KO
2012-09,-0.626,7.473,1.576,8.423,1.909,10.331,KO
2012-10,-0.611,7.475,1.322,8.186,1.91,10.097,KO
2012-11,-0.65,7.528,1.007,7.885,1.869,9.754,KO
2012-12,-0.642,7.465,1.307,8.13,1.857,9.987,KO
2013-01,-0.489,7.194,1.088,7.793,1.836,9.629,KO
2013-02,-0.567,7.288,1.236,7.957,1.855,9.812,KO
2013-03,-0.474,7.03,1.118,7.674,1.806,9.48,KO
2013-04,-0.58,7.2,1.331,7.951,1.766,9.716,KO
2013-05,0.04,5.577,1.585,7.202,1.779,8.981,KO
2013-06,0.435,4.105,1.413,5.953,1.799,7.752,KO
2013-07,0.608,3.736,1.335,5.679,1.806,7.485,KO
2013-08,0.766,3.618,1.109,5.493,1.763,7.257,KO
2013-09,0.726,3.593,1.107,5.426,1.729,7.155,KO
2013-10,0.766,3.557,1.138,5.461,1.705,7.166,KO
2013-11,0.913,3.51,0.969,5.392,1.718,7.11,KO
2013-12,1.047,3.462,0.891,5.4,1.731,7.131,KO
2014-01,0.7,3.564,1.228,5.492,1.731,7.222,KO
2014-02,0.752,3.542,1.169,5.463,1.69,7.153,KO
2014-03,0.815,3.518,1.103,5.436,1.714,7.149,KO
2014-04,0.664,3.56,1.001,5.225,1.741,6.966,KO
2014-05,0.522,3.597,0.917,5.036,1.749,6.784,KO
2014-06,0.549,3.582,1.071,5.202,1.739,6.941,KO
2014-07,0.549,3.577,1.202,5.328,1.727,7.054,KO
2014-08,0.5,3.589,1.425,5.514,1.699,7.213,KO
2014-09,0.761,3.505,1.515,5.781,1.69,7.471,KO
2014-10,0.723,3.516,1.327,5.566,1.685,7.251,KO
2014-11,0.683,3.526,1.603,5.812,1.654,7.466,KO
2014-12,0.606,3.546,1.9,6.052,1.606,7.658,KO
2015-01,0.145,4.875,1.655,6.675,1.538,8.213,KO
2015-02,0.42,3.911,1.436,5.767,1.539,7.307,KO
2015-03,0.262,4.487,1.501,6.25,1.534,7.784,KO
2015-04,0.407,3.959,1.341,5.707,1.525,7.232,KO
2015-05,0.558,3.559,1.222,5.339,1.538,6.877,KO
2015-06,0.868,3.456,1.025,5.349,1.554,6.902,KO
2015-07,0.788,3.477,1.161,5.426,1.562,6.988,KO
2015-08,0.99,3.412,1.05,5.452,1.57,7.022,KO
2015-09,1.001,3.408,1.171,5.58,1.56,7.14,KO
2015-10,1.047,3.392,0.978,5.417,1.585,7.002,KO
2015-11,1.04,3.393,0.885,5.318,1.62,6.938,KO
2015-12,1.157,3.403,0.659,5.219,1.649,6.868,KO
2016-01,0.937,3.422,0.788,5.147,1.71,6.857,KO
2016-02,0.81,3.454,0.696,4.96,1.696,6.656,KO
2016-03,0.694,3.482,0.867,5.043,1.697,6.74,KO
2016-04,0.629,3.495,1.049,5.173,1.732,6.905,KO
2016-05,0.752,3.452,1.073,5.277,1.739,7.016,KO
2016-06,0.543,3.511,0.954,5.008,1.753,6.761,KO
2016-07,0.482,3.59,1.072,5.144,1.757,6.901,KO
2016-08,0.475,3.615,1.023,5.113,1.792,6.905,KO
2016-09,0.4,3.91,0.908,5.218,1.84,7.059,KO
2016-10,0.515,3.506,0.676,4.697,1.872,6.569,KO
2016-11,0.841,3.402,1.088,5.331,1.895,7.226,KO
2016-12,0.762,3.425,1.077,5.264,1.942,7.206,KO
2017-01,0.726,3.433,0.996,5.155,1.993,7.148,KO
2017-02,0.63,3.458,0.749,4.837,2.029,6.866,KO
2017-03,0.75,3.417,0.707,4.874,2.02,6.894,KO
2017-04,0.734,3.42,0.666,4.82,2.024,6.843,KO
2017-05,0.704,3.425,0.87,4.999,2.017,7.015,KO
2017-06,0.824,3.386,0.746,4.956,2.016,6.972,KO
2017-07,0.782,3.397,0.692,4.871,2.04,6.911,KO
2017-08,0.656,3.432,0.487,4.575,2.074,6.649,KO
2017-09,0.755,3.397,0.537,4.689,2.114,6.803,KO
2017-10,0.752,3.406,0.494,4.652,2.118,6.77,KO
2017-11,0.722,3.414,0.542,4.678,2.148,6.826,KO
2017-12,0.514,3.48,0.445,4.439,2.159,6.598,KO
2018-01,0.667,3.446,0.412,4.525,2.174,6.699,KO
2018-02,0.758,3.395,0.689,4.842,2.203,7.045,KO
2018-03,0.678,3.416,0.857,4.951,2.232,7.183,KO
2018-04,0.77,3.372,0.863,5.005,2.258,7.263,KO
2018-05,0.656,3.417,0.622,4.695,2.301,6.996,KO
2018-06,0.684,3.416,0.621,4.721,2.323,7.045,KO
2018-07,0.789,3.394,0.828,5.011,2.346,7.357,KO
2018-08,0.757,3.422,1.199,5.378,2.343,7.721,KO
2018-09,0.942,3.388,1.342,5.672,2.327,7.999,KO
2018-10,1.184,3.305,1.72,6.209,2.362,8.57,KO
2018-11,1.218,3.293,1.739,6.25,2.351,8.602,KO
2018-12,1.092,3.282,1.54,5.914,2.347,8.261,KO
2019-01,1.012,3.303,1.259,5.574,2.336,7.911,KO
2019-02,0.925,3.348,1.413,5.686,2.351,8.037,KO
2019-03,0.716,3.404,1.591,5.711,2.395,8.106,KO
2019-04,0.764,3.397,1.591,5.752,2.423,8.175,KO
2019-05,0.497,3.465,1.437,5.399,2.427,7.825,KO
2019-06,0.579,3.418,1.304,5.301,2.435,7.737,KO
2019-07,0.58,3.428,1.29,5.298,2.468,7.766,KO
2019-08,0.134,4.753,1.422,6.309,2.484,8.793,KO
2019-09,0.385,3.94,1.342,5.667,2.503,8.17,KO
2019-10,0.352,4.062,1.089,5.503,2.529,8.032,KO
2019-11,0.319,4.202,0.898,5.419,2.574,7.993,KO
2019-12,0.414,3.86,1.015,5.289,2.615,7.905,KO
2020-01,0.107,4.916,1.339,6.362,2.655,9.016,KO
2020-02,-0.011,5.288,1.464,6.741,2.667,9.409,KO
2020-03,0.023,6.128,1.939,8.09,2.632,10.722,KO
2020-04,-0.111,6.657,1.882,8.428,2.567,10.996,KO
2020-05,-0.177,6.992,1.564,8.379,2.579,10.959,KO
2020-06,-0.414,7.697,1.438,8.721,2.649,11.37,KO
2020-07,-0.875,8.637,1.396,9.158,2.707,11.865,KO
2020-08,-0.885,8.786,1.227,9.128,2.765,11.893,KO
2020-09,-0.876,8.826,1.201,9.151,2.806,11.956,KO
2020-10,-0.749,8.647,1.11,9.008,2.828,11.836,KO
2020-11,-0.898,8.943,1.134,9.179,2.866,12.045,KO
2020-12,-1.07,9.242,1.268,9.44,2.921,12.361,KO
2021-01,-1.077,9.269,1.956,10.148,2.965,13.114,KO
2021-02,-0.912,9.03,1.685,9.803,3.03,12.833,KO
2021-03,-0.819,8.899,1.773,9.853,3.145,12.998,KO
2021-04,-0.982,9.179,0.979,9.176,3.308,12.483,KO
2021-05,-1.038,9.253,1.153,9.368,3.421,12.789,KO
2021-06,-1.082,9.312,0.95,9.18,3.501,12.68,KO
2021-07,-1.158,9.407,1.182,9.431,3.544,12.976,KO
2021-08,-1.126,9.372,1.349,9.595,3.578,13.173,KO
2021-09,-1.026,9.243,1.367,9.584,3.628,13.212,KO
2021-10,-0.985,9.097,1.327,9.439,3.731,13.171,KO
2021-11,-1.175,9.358,1.574,9.757,3.816,13.573,KO
2021-12,-1.114,9.151,2.011,10.048,3.87,13.919,KO
2022-01,-0.703,8.565,2.239,10.101,3.938,14.039,KO
2022-02,-0.767,8.675,2.225,10.133,3.999,14.132,KO
2022-03,-0.508,8.217,1.653,9.362,4.078,13.44,KO
2022-04,-0.079,7.191,1.934,9.046,4.081,13.127,KO
2022-05,0.175,6.554,1.776,8.505,4.126,12.631,KO
2022-06,0.578,5.33,2.0,7.908,4.178,12.086,KO
2022-07,0.403,5.593,1.593,7.589,4.149,11.738,KO
2022-08,0.818,5.167,1.503,7.488,4.137,11.625,KO
2022-09,1.653,5.021,1.337,8.011,4.135,12.146,KO
2022-10,1.739,4.998,1.265,8.002,4.1,12.102,KO
2022-11,1.504,5.119,1.308,7.931,4.047,11.978,KO
2022-12,1.726,5.048,1.261,8.035,3.989,12.025,KO
2023-01,1.48,5.126,1.553,8.159,3.976,12.134,KO
2023-02,1.683,5.129,1.337,8.149,3.935,12.084,KO
2023-03,1.477,4.061,1.354,6.892,3.839,10.731,KO
2023-04,1.496,3.95,1.064,6.51,3.818,10.327,KO
2023-05,1.673,3.751,1.428,6.852,3.732,10.584,KO
2023-06,1.865,3.636,1.29,6.791,3.629,10.419,KO
2023-07,1.847,3.664,1.173,6.684,3.623,10.308,KO
2023-08,2.016,3.533,0.927,6.476,3.639,10.115,KO
2023-09,2.349,3.459,0.957,6.765,3.622,10.387,KO
2023-10,2.52,3.413,1.017,6.95,3.567,10.517,KO
2023-11,2.229,3.542,0.894,6.665,3.54,10.206,KO
2023-12,1.849,3.667,0.806,6.322,3.538,9.86,KO
2024-01,1.933,3.683,0.628,6.244,3.501,9.745,KO
2024-02,2.071,3.723,0.713,6.507,3.489,9.996,KO
2024-03,2.079,3.758,0.609,6.446,3.497,9.943,KO
2024-04,2.372,3.689,0.775,6.836,3.473,10.309,KO
2024-05,2.237,3.709,0.668,6.614,3.452,10.065,KO
2024-06,2.184,3.716,0.605,6.505,3.415,9.919,KO
2024-07,2.03,3.74,0.69,6.46,3.396,9.856,KO
2024-08,1.925,3.725,1.016,6.666,3.356,10.022,KO
2024-09,1.797,3.756,1.028,6.581,3.337,9.919,KO
2024-10,2.046,3.742,1.314,7.102,3.339,10.44,KO
2024-11,2.027,3.78,1.324,7.131,3.341,10.471,KO
2024-12,2.297,3.793,1.275,7.365,3.343,10.708,KO
2025-01,2.229,3.814,0.836,6.879,3.343,10.222,KO
2025-02,1.967,3.852,1.344,7.163,3.323,10.486,KO
2025-03,2.041,3.77,1.6,7.411,3.284,10.694,KO
2025-04,2.076,3.707,1.598,7.381,3.272,10.653,KO
2025-05,2.242,3.746,1.208,7.196,3.271,10.466,KO
2025-06,2.162,3.755,1.257,7.174,3.29,10.464,KO
2025-07,2.211,3.788,1.468,7.467,3.29,10.757,KO
2025-08,2.114,3.818,1.199,7.131,3.303,10.434,KO
2025-09,2.027,3.846,1.4,7.273,3.308,10.581,KO
2025-10,2.022,3.862,1.212,7.096,3.296,10.392,KO
2025-11,2.042,3.869,1.476,7.387,3.284,10.671,KO
2025-12,2.12,3.879,1.503,7.502,3.279,10.781,KO
2026-01,2.123,3.883,1.766,7.772,3.257,11.028,KO
2026-02,1.956,3.88,1.943,7.779,3.259,11.038,KO
2026-03,2.261,3.797,1.951,8.009,3.324,11.333,KO
2026-04,2.153,3.867,1.647,7.667,3.367,11.034,KO
2026-05,2.202,3.915,1.237,7.354,3.401,10.755,KO
2026-06,2.349,3.887,1.215,7.451,3.347,10.799,KO
