tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
70.0,3.0242,1.55,5.6839,7.2339,10.2581
71.0,3.0242,1.55,5.9342,7.4842,10.5084
72.0,3.0242,1.55,6.1796,7.7296,10.7538
73.0,3.0242,1.55,6.419,7.969,10.9932
74.0,3.0242,1.55,6.6517,8.2017,11.2259
75.0,3.0242,1.55,6.8768,8.4268,11.451
76.0,3.0242,1.55,7.0935,8.6435,11.6677
77.0,3.0242,1.55,7.3009,8.8509,11.8751
78.0,3.0242,1.55,7.4982,9.0482,12.0724
79.0,3.0242,1.55,7.6846,9.2346,12.2588
80.0,3.0242,1.55,7.8592,9.4092,12.4334
81.0,3.0242,1.55,8.0211,9.5711,12.5953
82.0,3.0242,1.55,8.1696,9.7196,12.7438
83.0,3.0242,1.55,8.3038,9.8538,12.878
84.0,3.0242,1.55,8.4228,9.9728,12.997
85.0,3.0242,1.55,8.5258,10.0758,13.1
86.0,3.0242,1.55,8.612,10.162,13.1862
87.0,3.0242,1.55,8.6805,10.2305,13.2547
88.0,3.0242,1.55,8.7304,10.2804,13.3046
89.0,3.0242,1.55,8.761,10.311,13.3352
90.0,3.0242,1.55,8.7714,10.3214,13.3456
91.0,3.0242,1.55,8.7714,10.3214,13.3456
92.0,3.0242,1.55,8.7714,10.3214,13.3456
93.0,3.0242,1.55,8.7714,10.3214,13.3456
94.0,3.0242,1.55,8.7714,10.3214,13.3456
95.0,3.0242,1.55,8.7714,10.3214,13.3456
96.0,3.0242,1.55,8.7714,10.3214,13.3456
97.0,3.0242,1.55,8.7714,10.3214,13.3456
98.0,3.0242,1.55,8.7714,10.3214,13.3456
99.0,3.0242,1.55,8.7714,10.3214,13.3456
100.0,3.0242,1.55,8.7714,10.3214,13.3456
101.0,3.0242,1.55,8.7714,10.3214,13.3456
102.0,3.0242,1.55,8.7714,10.3214,13.3456
103.0,3.0242,1.55,8.7714,10.3214,13.3456
104.0,3.0242,1.55,8.7714,10.3214,13.3456
105.0,3.0242,1.55,8.7714,10.3214,13.3456
106.0,3.0242,1.55,8.7714,10.3214,13.3456
107.0,3.0242,1.55,8.7714,10.3214,13.3456
108.0,3.0242,1.55,8.7714,10.3214,13.3456
109.0,3.0242,1.55,8.7714,10.3214,13.3456
110.0,3.0242,1.55,8.7714,10.3214,13.3456
111.0,3.0242,1.55,8.7714,10.3214,13.3456
112.0,3.0242,1.55,8.7714,10.3214,13.3456
113.0,3.0242,1.55,8.7714,10.3214,13.3456
114.0,3.0242,1.55,8.7714,10.3214,13.3456
115.0,3.0242,1.55,8.7714,10.3214,13.3456
116.0,3.0242,1.55,8.7714,10.3214,13.3456
117.0,3.0242,1.55,8.7714,10.3214,13.3456
118.0,3.0242,1.55,8.7714,10.3214,13.3456
119.0,3.0242,1.55,8.7714,10.3214,13.3456
120.0,3.0242,1.55,8.7714,10.3214,13.3456
121.0,3.0242,1.55,8.7714,10.3214,13.3456
122.0,3.0242,1.55,8.7714,10.3214,13.3456
123.0,3.0242,1.55,8.7714,10.3214,13.3456
124.0,3.0242,1.55,8.7714,10.3214,13.3456
125.0,3.0242,1.55,8.7714,10.3214,13.3456
126.0,3.0242,1.55,8.7714,10.3214,13.3456
127.0,3.0242,1.55,8.7714,10.3214,13.3456
128.0,3.0242,1.55,8.7714,10.3214,13.3456
129.0,3.0242,1.55,8.7714,10.3214,13.3456
130.0,3.0242,1.55,8.7714,10.3214,13.3456
131.0,3.0242,1.55,8.7714,10.3214,13.3456
132.0,3.0242,1.55,8.7714,10.3214,13.3456
133.0,3.0242,1.55,8.7714,10.3214,13.3456
134.0,3.0242,1.55,8.7714,10.3214,13.3456
135.0,3.0242,1.55,8.7714,10.3214,13.3456
136.0,3.0242,1.55,8.7714,10.3214,13.3456
137.0,3.0242,1.55,8.7714,10.3214,13.3456
138.0,3.0242,1.55,8.7714,10.3214,13.3456
139.0,3.0242,1.55,8.7714,10.3214,13.3456
140.0,3.0242,1.55,8.7714,10.3214,13.3456
141.0,3.0242,1.55,8.7714,10.3214,13.3456
142.0,3.0242,1.55,8.7714,10.3214,13.3456
143.0,3.0242,1.55,8.7714,10.3214,13.3456
144.0,3.0242,1.55,8.7714,10.3214,13.3456
145.0,3.0242,1.55,8.7714,10.3214,13.3456
146.0,3.0242,1.55,8.7714,10.3214,13.3456
147.0,3.0242,1.55,8.7714,10.3214,13.3456
148.0,3.0242,1.55,8.7714,10.3214,13.3456
149.0,3.0242,1.55,8.7714,10.3214,13.3456
150.0,3.0242,1.55,8.7714,10.3214,13.3456
