tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
48.0,3.2267,1.04,0.3947,1.4347,4.6614
49.0,3.2267,1.04,0.4921,1.5321,4.7588
50.0,3.2267,1.04,0.5984,1.6384,4.8651
51.0,3.2267,1.04,0.7129,1.7529,4.9796
52.0,3.2267,1.04,0.8351,1.8751,5.1018
53.0,3.2267,1.04,0.9646,2.0046,5.2313
54.0,3.2267,1.04,1.1006,2.1406,5.3673
55.0,3.2267,1.04,1.2428,2.2828,5.5095
56.0,3.2267,1.04,1.3904,2.4304,5.6571
57.0,3.2267,1.04,1.543,2.583,5.8097
58.0,3.2267,1.04,1.7001,2.7401,5.9668
59.0,3.2267,1.04,1.861,2.901,6.1277
60.0,3.2267,1.04,2.0252,3.0652,6.2919
61.0,3.2267,1.04,2.1922,3.2322,6.4589
62.0,3.2267,1.04,2.3614,3.4014,6.6281
63.0,3.2267,1.04,2.5323,3.5723,6.799
64.0,3.2267,1.04,2.7042,3.7442,6.9709
65.0,3.2267,1.04,2.8767,3.9167,7.1434
66.0,3.2267,1.04,3.0493,4.0893,7.316
67.0,3.2267,1.04,3.2212,4.2612,7.4879
68.0,3.2267,1.04,3.3921,4.4321,7.6588
69.0,3.2267,1.04,3.5613,4.6013,7.828
70.0,3.2267,1.04,3.7283,4.7683,7.995
71.0,3.2267,1.04,3.8925,4.9325,8.1592
72.0,3.2267,1.04,4.0534,5.0934,8.3201
73.0,3.2267,1.04,4.2104,5.2504,8.4771
74.0,3.2267,1.04,4.3631,5.4031,8.6298
75.0,3.2267,1.04,4.5107,5.5507,8.7774
76.0,3.2267,1.04,4.6529,5.6929,8.9196
77.0,3.2267,1.04,4.7889,5.8289,9.0556
78.0,3.2267,1.04,4.9184,5.9584,9.1851
79.0,3.2267,1.04,5.0406,6.0806,9.3073
80.0,3.2267,1.04,5.1551,6.1951,9.4218
81.0,3.2267,1.04,5.2614,6.3014,9.5281
82.0,3.2267,1.04,5.3588,6.3988,9.6255
83.0,3.2267,1.04,5.4468,6.4868,9.7135
84.0,3.2267,1.04,5.5248,6.5648,9.7915
85.0,3.2267,1.04,5.5924,6.6324,9.8591
86.0,3.2267,1.04,5.6489,6.6889,9.9156
87.0,3.2267,1.04,5.6938,6.7338,9.9605
88.0,3.2267,1.04,5.7266,6.7666,9.9933
89.0,3.2267,1.04,5.7467,6.7867,10.0134
90.0,3.2267,1.04,5.7535,6.7935,10.0202
91.0,3.2267,1.04,5.7535,6.7935,10.0202
92.0,3.2267,1.04,5.7535,6.7935,10.0202
93.0,3.2267,1.04,5.7535,6.7935,10.0202
94.0,3.2267,1.04,5.7535,6.7935,10.0202
95.0,3.2267,1.04,5.7535,6.7935,10.0202
96.0,3.2267,1.04,5.7535,6.7935,10.0202
97.0,3.2267,1.04,5.7535,6.7935,10.0202
98.0,3.2267,1.04,5.7535,6.7935,10.0202
99.0,3.2267,1.04,5.7535,6.7935,10.0202
100.0,3.2267,1.04,5.7535,6.7935,10.0202
101.0,3.2267,1.04,5.7535,6.7935,10.0202
102.0,3.2267,1.04,5.7535,6.7935,10.0202
103.0,3.2267,1.04,5.7535,6.7935,10.0202
104.0,3.2267,1.04,5.7535,6.7935,10.0202
105.0,3.2267,1.04,5.7535,6.7935,10.0202
106.0,3.2267,1.04,5.7535,6.7935,10.0202
107.0,3.2267,1.04,5.7535,6.7935,10.0202
108.0,3.2267,1.04,5.7535,6.7935,10.0202
109.0,3.2267,1.04,5.7535,6.7935,10.0202
110.0,3.2267,1.04,5.7535,6.7935,10.0202
111.0,3.2267,1.04,5.7535,6.7935,10.0202
112.0,3.2267,1.04,5.7535,6.7935,10.0202
113.0,3.2267,1.04,5.7535,6.7935,10.0202
114.0,3.2267,1.04,5.7535,6.7935,10.0202
115.0,3.2267,1.04,5.7535,6.7935,10.0202
116.0,3.2267,1.04,5.7535,6.7935,10.0202
117.0,3.2267,1.04,5.7535,6.7935,10.0202
118.0,3.2267,1.04,5.7535,6.7935,10.0202
119.0,3.2267,1.04,5.7535,6.7935,10.0202
120.0,3.2267,1.04,5.7535,6.7935,10.0202
121.0,3.2267,1.04,5.7535,6.7935,10.0202
122.0,3.2267,1.04,5.7535,6.7935,10.0202
123.0,3.2267,1.04,5.7535,6.7935,10.0202
124.0,3.2267,1.04,5.7535,6.7935,10.0202
125.0,3.2267,1.04,5.7535,6.7935,10.0202
126.0,3.2267,1.04,5.7535,6.7935,10.0202
127.0,3.2267,1.04,5.7535,6.7935,10.0202
128.0,3.2267,1.04,5.7535,6.7935,10.0202
129.0,3.2267,1.04,5.7535,6.7935,10.0202
130.0,3.2267,1.04,5.7535,6.7935,10.0202
131.0,3.2267,1.04,5.7535,6.7935,10.0202
132.0,3.2267,1.04,5.7535,6.7935,10.0202
133.0,3.2267,1.04,5.7535,6.7935,10.0202
134.0,3.2267,1.04,5.7535,6.7935,10.0202
135.0,3.2267,1.04,5.7535,6.7935,10.0202
136.0,3.2267,1.04,5.7535,6.7935,10.0202
137.0,3.2267,1.04,5.7535,6.7935,10.0202
138.0,3.2267,1.04,5.7535,6.7935,10.0202
139.0,3.2267,1.04,5.7535,6.7935,10.0202
140.0,3.2267,1.04,5.7535,6.7935,10.0202
141.0,3.2267,1.04,5.7535,6.7935,10.0202
142.0,3.2267,1.04,5.7535,6.7935,10.0202
143.0,3.2267,1.04,5.7535,6.7935,10.0202
144.0,3.2267,1.04,5.7535,6.7935,10.0202
145.0,3.2267,1.04,5.7535,6.7935,10.0202
146.0,3.2267,1.04,5.7535,6.7935,10.0202
147.0,3.2267,1.04,5.7535,6.7935,10.0202
148.0,3.2267,1.04,5.7535,6.7935,10.0202
149.0,3.2267,1.04,5.7535,6.7935,10.0202
150.0,3.2267,1.04,5.7535,6.7935,10.0202
