date,infl_yoy,model_exp_infl_10y,survey_exp_infl_10y,survey_source,exp_infl_10y_final,exp_infl_source
1945-08-01,2.259887005649719,3.2129162259800035,,,3.2129162259800035,model
1945-09-01,2.259887005649719,3.2335322208288133,,,3.2335322208288133,model
1945-10-01,2.259887005649719,3.249423476936327,,,3.249423476936327,model
1945-11-01,2.259887005649719,3.264671236354172,,,3.264671236354172,model
1945-12-01,2.2471910112359383,3.2785074006000845,,,3.2785074006000845,model
1946-01-01,2.2471910112359383,3.274163784772663,,,3.274163784772663,model
1946-02-01,1.6853932584269593,3.1422683687947104,,,3.1422683687947104,model
1946-03-01,2.80898876404494,3.338169775129372,,,3.338169775129372,model
1946-04-01,3.3707865168539186,3.3746080637396743,,,3.3746080637396743,model
1946-05-01,3.3519553072625774,3.1634893904982184,,,3.1634893904982184,model
1946-06-01,3.3149171270718147,2.88823918728747,,,2.88823918728747,model
1946-07-01,9.392265193370154,3.806507172572551,,,3.806507172572551,model
1946-08-01,11.602209944751362,3.8887717517497395,,,3.8887717517497395,model
1946-09-01,12.707182320441968,3.7142098981585985,,,3.7142098981585985,model
1946-10-01,14.9171270718232,3.858218445202542,,,3.858218445202542,model
1946-11-01,17.67955801104972,4.19134166292997,,,4.19134166292997,model
1946-12-01,18.13186813186813,4.096771115127266,,,4.096771115127266,model
1947-01-01,18.13186813186813,3.9596585279456793,,,3.9596585279456793,model
1947-02-01,18.78453038674033,4.033408497814532,,,4.033408497814532,model
1947-03-01,19.67213114754096,4.210222577492859,,,4.210222577492859,model
1947-04-01,19.02173913043479,4.142411921050126,,,4.142411921050126,model
1947-05-01,18.37837837837837,4.197559840505642,,,4.197559840505642,model
1947-06-01,17.647058823529417,4.284157123675769,,,4.284157123675769,model
1947-07-01,12.12121212121211,3.3972224033216283,,,3.3972224033216283,model
1947-08-01,11.386138613861396,3.498496653458284,,,3.498496653458284,model
1947-09-01,12.745098039215684,4.017990184621956,,,4.017990184621956,model
1947-10-01,10.576923076923084,3.714826838341229,,,3.714826838341229,model
1947-11-01,8.450704225352123,3.356097062280166,,,3.356097062280166,model
1947-12-01,8.837209302325565,3.5273149271365165,,,3.5273149271365165,model
1948-01-01,10.232558139534875,3.895098535414773,,,3.895098535414773,model
1948-02-01,9.302325581395344,3.7215260319392405,,,3.7215260319392405,model
1948-03-01,6.849315068493156,3.217733979684992,,,3.217733979684992,model
1948-04-01,8.675799086757996,3.5813561562122604,,,3.5813561562122604,model
1948-05-01,9.1324200913242,3.6532643456444758,,,3.6532643456444758,model
1948-06-01,9.545454545454549,3.7095253684826455,,,3.7095253684826455,model
1948-07-01,9.909909909909898,3.82483602344261,,,3.82483602344261,model
1948-08-01,8.888888888888879,3.7120268927936158,,,3.7120268927936158,model
1948-09-01,6.521739130434789,3.3844685515938924,,,3.3844685515938924,model
1948-10-01,6.0869565217391175,3.499771163456148,,,3.499771163456148,model
1948-11-01,4.761904761904745,3.4484373367870336,,,3.4484373367870336,model
1948-12-01,2.991452991453003,3.26268649359359,,,3.26268649359359,model
1949-01-01,1.265822784810133,3.055817083902306,,,3.055817083902306,model
1949-02-01,1.276595744680864,3.1862139522525825,,,3.1862139522525825,model
1949-03-01,1.7094017094017255,3.3784416343367276,,,3.3784416343367276,model
1949-04-01,0.4201680672268892,3.2061565486578125,,,3.2061565486578125,model
1949-05-01,-0.4184100418409997,3.150848758512335,,,3.150848758512335,model
1949-06-01,-0.8298755186722073,3.1883286020550248,,,3.1883286020550248,model
1949-07-01,-2.868852459016391,2.8696443041171342,,,2.8696443041171342,model
1949-08-01,-2.857142857142858,2.9353054937671414,,,2.9353054937671414,model
1949-09-01,-2.448979591836742,3.039282127588889,,,3.039282127588889,model
1949-10-01,-2.868852459016391,2.937601796682865,,,2.937601796682865,model
1949-11-01,-1.6528925619834656,3.147977702583208,,,3.147977702583208,model
1949-12-01,-2.0746887966805017,3.016114194299631,,,3.016114194299631,model
1950-01-01,-2.083333333333337,2.959178409126326,,,2.959178409126326,model
1950-02-01,-1.260504201680679,3.0870628628072896,,,3.0870628628072896,model
1950-03-01,-0.8403361344537785,3.1189484727799335,,,3.1189484727799335,model
1950-04-01,-1.2552301255229992,2.9671892224354455,,,2.9671892224354455,model
1950-05-01,-0.4201680672269003,3.0418571835349377,,,3.0418571835349377,model
1950-06-01,-0.4184100418409997,2.9415207369921315,,,2.9415207369921315,model
1950-07-01,1.6877637130801704,3.2506307742983975,,,3.2506307742983975,model
1950-08-01,2.1008403361344463,3.199721742794424,,,3.199721742794424,model
1950-09-01,2.092050209205021,3.053827974556559,,,3.053827974556559,model
1950-10-01,3.797468354430378,3.237346027219135,,,3.237346027219135,model
1950-11-01,3.7815126050420034,3.0396679785628797,,,3.0396679785628797,model
1950-12-01,5.932203389830493,3.256788955041079,,,3.256788955041079,model
1951-01-01,8.085106382978724,3.499845108476703,,,3.499845108476703,model
1951-02-01,9.361702127659566,3.5893409779211565,,,3.5893409779211565,model
1951-03-01,9.322033898305085,3.47142181125499,,,3.47142181125499,model
1951-04-01,9.322033898305085,3.439952110074895,,,3.439952110074895,model
1951-05-01,9.282700421940929,3.4730078214915996,,,3.4730078214915996,model
1951-06-01,8.823529411764696,3.452611773026285,,,3.452611773026285,model
1951-07-01,7.468879668049788,3.2528935643254284,,,3.2528935643254284,model
1951-08-01,6.584362139917688,3.1486415806116526,,,3.1486415806116526,model
1951-09-01,6.9672131147541005,3.28663282422422,,,3.28663282422422,model
1951-10-01,6.5040650406503975,3.2511303116233687,,,3.2511303116233687,model
1951-11-01,6.882591093117396,3.4087034926719846,,,3.4087034926719846,model
1951-12-01,6.000000000000005,3.356231687588572,,,3.356231687588572,model
1952-01-01,4.330708661417337,3.155361347952728,,,3.155361347952728,model
1952-02-01,2.3346303501945664,2.886056732259373,,,2.886056732259373,model
1952-03-01,1.9379844961240345,2.9171985029612824,,,2.9171985029612824,model
1952-04-01,2.325581395348819,3.04978457596489,,,3.04978457596489,model
1952-05-01,1.9305019305019264,2.9598647644244114,,,2.9598647644244114,model
1952-06-01,2.316602316602312,3.007457579872689,,,3.007457579872689,model
1952-07-01,3.088803088803082,3.1503235056594407,,,3.1503235056594407,model
1952-08-01,3.088803088803082,3.1522182109829617,,,3.1522182109829617,model
1952-09-01,2.298850574712641,3.0235139917607707,,,3.0235139917607707,model
1952-10-01,1.9083969465648831,3.0039126026496175,,,3.0039126026496175,model
1952-11-01,1.1363636363636465,2.9155140107297988,,,2.9155140107297988,model
1952-12-01,0.7547169811320753,2.8831825919044256,,,2.8831825919044256,model
1953-01-01,0.3773584905660376,2.82898908552614,,,2.82898908552614,model
1953-02-01,0.7604562737642651,2.9103407288192664,,,2.9103407288192664,model
1953-03-01,1.1406844106463865,2.972716197727076,,,2.972716197727076,model
1953-04-01,0.7575757575757791,2.876622616630989,,,2.876622616630989,model
1953-05-01,1.1363636363636465,2.9502655815302923,,,2.9502655815302923,model
1953-06-01,1.132075471698113,2.950914689988583,,,2.950914689988583,model
1953-07-01,0.3745318352059934,2.7949787092938307,,,2.7949787092938307,model
1953-08-01,0.7490636704119868,2.866853504654769,,,2.866853504654769,model
1953-09-01,0.7490636704119868,2.8666256376291748,,,2.8666256376291748,model
1953-10-01,1.1235955056179805,2.9287731591198107,,,2.9287731591198107,model
1953-11-01,0.7490636704119868,2.8333920752507766,,,2.8333920752507766,model
1953-12-01,0.7490636704119868,2.811025767498198,,,2.811025767498198,model
1954-01-01,1.1278195488721776,2.8779565991275935,,,2.8779565991275935,model
1954-02-01,1.5094339622641506,2.9506070297419056,,,2.9506070297419056,model
1954-03-01,1.1278195488721776,2.8744421285041257,,,2.8744421285041257,model
1954-04-01,0.7518796992481258,2.8150074293212843,,,2.8150074293212843,model
1954-05-01,0.7490636704119868,2.8431565234445317,,,2.8431565234445317,model
1954-06-01,0.3731343283581934,2.8009625187275784,,,2.8009625187275784,model
1954-07-01,0.3731343283581934,2.83598307621826,,,2.83598307621826,model
1954-08-01,0.0,2.7977704213784444,,,2.7977704213784444,model
1954-09-01,-0.3717472118959009,2.7503655779208516,,,2.7503655779208516,model
1954-10-01,-0.7407407407407418,2.7044029954438877,,,2.7044029954438877,model
1954-11-01,-0.3717472118959009,2.7994722894380817,,,2.7994722894380817,model
1954-12-01,-0.743494423791824,2.734737109192891,,,2.734737109192891,model
1955-01-01,-0.743494423791824,2.7348576715781654,,,2.7348576715781654,model
1955-02-01,-0.743494423791824,2.733041076689438,,,2.733041076689438,model
1955-03-01,-0.743494423791824,2.731423045765573,,,2.731423045765573,model
1955-04-01,-0.3731343283582156,2.8015354580970824,,,2.8015354580970824,model
1955-05-01,-0.743494423791824,2.715207130094777,,,2.715207130094777,model
1955-06-01,-0.743494423791824,2.698236092879245,,,2.698236092879245,model
1955-07-01,-0.3717472118959009,2.7475865930700643,,,2.7475865930700643,model
1955-08-01,-0.3717472118959009,2.7149975204421404,,,2.7149975204421404,model
1955-09-01,0.3731343283581934,2.8317496589436377,,,2.8317496589436377,model
1955-10-01,0.3731343283581934,2.8056131986426016,,,2.8056131986426016,model
1955-11-01,0.3731343283581934,2.785859135141914,,,2.785859135141914,model
1955-12-01,0.3745318352059934,2.7801941281797777,,,2.7801941281797777,model
1956-01-01,0.3745318352059934,2.776561806136409,,,2.776561806136409,model
1956-02-01,0.3745318352059934,2.763680654273482,,,2.763680654273482,model
1956-03-01,0.3745318352059934,2.736750962185177,,,2.736750962185177,model
1956-04-01,0.7490636704119868,2.767715265077633,,,2.767715265077633,model
1956-05-01,1.1235955056179805,2.7912635752872266,,,2.7912635752872266,model
1956-06-01,1.8726591760299671,2.8964724192726052,,,2.8964724192726052,model
1956-07-01,2.238805970149249,2.932899565394133,,,2.932899565394133,model
1956-08-01,1.865671641791056,2.8264411315531217,,,2.8264411315531217,model
1956-09-01,1.8587360594795488,2.804934671508776,,,2.804934671508776,model
1956-10-01,2.230483271375472,2.8558356951818484,,,2.8558356951818484,model
1956-11-01,2.230483271375472,2.822262223697679,,,2.822262223697679,model
1956-12-01,2.9850746268656803,2.930163119084787,,,2.930163119084787,model
1957-01-01,2.9850746268656803,2.884404780692406,,,2.884404780692406,model
1957-02-01,3.3582089552238736,2.918681274130473,,,2.918681274130473,model
1957-03-01,3.731343283582089,2.9701388409507246,,,2.9701388409507246,model
1957-04-01,3.7174721189590976,2.9577977027368005,,,2.9577977027368005,model
1957-05-01,3.703703703703698,2.955162828305719,,,2.955162828305719,model
1957-06-01,3.308823529411775,2.8817003797272878,,,2.8817003797272878,model
1957-07-01,3.284671532846728,2.8924573131952602,,,2.8924573131952602,model
1957-08-01,3.663003663003672,2.988687968967598,,,2.988687968967598,model
1957-09-01,3.284671532846728,2.9225681442094507,,,2.9225681442094507,model
1957-10-01,2.9090909090909056,2.8560040127369284,,,2.8560040127369284,model
1957-11-01,3.272727272727272,2.932716840825892,,,2.932716840825892,model
1957-12-01,2.898550724637672,2.8562662769135634,,,2.8562662769135634,model
1958-01-01,3.6231884057970953,2.98902751038007,,,2.98902751038007,model
1958-02-01,3.249097472924189,2.904710804115748,,,2.904710804115748,model
1958-03-01,3.597122302158273,2.9736415671567373,,,2.9736415671567373,model
1958-04-01,3.584229390680993,2.9908846724911893,,,2.9908846724911893,model
1958-05-01,3.214285714285703,2.946899673740877,,,2.946899673740877,model
1958-06-01,2.8469750889679624,2.916138700762309,,,2.916138700762309,model
1958-07-01,2.473498233215543,2.8857118592439597,,,2.8857118592439597,model
1958-08-01,2.1201413427561766,2.851682311309337,,,2.851682311309337,model
1958-09-01,2.1201413427561766,2.88055370426051,,,2.88055370426051,model
1958-10-01,2.1201413427561766,2.907356698649298,,,2.907356698649298,model
1958-11-01,2.1126760563380254,2.9348616667222394,,,2.9348616667222394,model
1958-12-01,1.760563380281699,2.903383867289585,,,2.903383867289585,model
1959-01-01,1.3986013986013957,2.883971406793402,,,2.883971406793402,model
1959-02-01,1.0489510489510412,2.868362660762411,,,2.868362660762411,model
1959-03-01,0.3472222222222099,2.771882141533725,,,2.771882141533725,model
1959-04-01,0.34602076124568,2.798732146473117,,,2.798732146473117,model
1959-05-01,0.34602076124568,2.808842712960063,,,2.808842712960063,model
1959-06-01,0.6920415224913601,2.8637676327092074,,,2.8637676327092074,model
1959-07-01,0.6896551724137945,2.8337906767556293,,,2.8337906767556293,model
1959-08-01,1.038062283737018,2.869208242570319,,,2.869208242570319,model
1959-09-01,1.384083044982698,2.9138301209755157,,,2.9138301209755157,model
1959-10-01,1.730103806228378,2.961919393113146,,,2.961919393113146,model
1959-11-01,1.379310344827589,2.8849111428664758,,,2.8849111428664758,model
1959-12-01,1.730103806228378,2.9497656266359913,,,2.9497656266359913,model
1960-01-01,1.0344827586207028,2.8090106358764766,,,2.8090106358764766,model
1960-02-01,1.730103806228378,2.945656250575334,,,2.945656250575334,model
1960-03-01,1.730103806228378,2.9444580030601326,,,2.9444580030601326,model
1960-04-01,1.724137931034475,2.9373640657560145,,,2.9373640657560145,model
1960-05-01,1.724137931034475,2.946553819987078,,,2.946553819987078,model
1960-06-01,1.718213058419238,2.962160708910656,,,2.962160708910656,model
1960-07-01,1.3698630136986356,2.913973633136885,,,2.913973633136885,model
1960-08-01,1.3698630136986356,2.9312780176660334,,,2.9312780176660334,model
1960-09-01,1.0238907849829282,2.875421741358105,,,2.875421741358105,model
1960-10-01,1.3605442176870763,2.9482558120823246,,,2.9482558120823246,model
1960-11-01,1.3605442176870763,2.9457687689884926,,,2.9457687689884926,model
1960-12-01,1.3605442176870763,2.943355502911894,,,2.943355502911894,model
1961-01-01,1.7064846416382284,3.0182354585710716,,,3.0182354585710716,model
1961-02-01,1.3605442176870763,2.9630625533247503,,,2.9630625533247503,model
1961-03-01,1.3605442176870763,2.982616859430577,,,2.982616859430577,model
1961-04-01,1.016949152542379,2.939927436010714,,,2.939927436010714,model
1961-05-01,1.016949152542379,2.95370471696932,,,2.95370471696932,model
1961-06-01,0.6756756756756799,2.8971022734308116,,,2.8971022734308116,model
1961-07-01,1.3513513513513375,3.038152339513357,,,3.038152339513357,model
1961-08-01,1.0135135135135087,2.9828079394462153,,,2.9828079394462153,model
1961-09-01,1.3513513513513375,3.0629820158811323,,,3.0629820158811323,model
1961-10-01,0.6711409395973034,2.947008502611315,,,2.947008502611315,model
1961-11-01,0.6711409395973034,2.9650637449613564,,,2.9650637449613564,model
1961-12-01,0.6711409395973034,2.9782337210648566,,,2.9782337210648566,model
1962-01-01,0.6711409395973034,2.977260864405868,,,2.977260864405868,model
1962-02-01,1.0067114093959662,3.033408781954882,,,3.033408781954882,model
1962-03-01,1.0067114093959662,3.020393849744303,,,3.020393849744303,model
1962-04-01,1.342281879194629,3.0783366684666644,,,3.0783366684666644,model
1962-05-01,1.342281879194629,3.079129777935878,,,3.079129777935878,model
1962-06-01,1.342281879194629,3.079580350791712,,,3.079580350791712,model
1962-07-01,1.0000000000000009,3.0165389435311636,,,3.0165389435311636,model
1962-08-01,1.3377926421404671,3.092361210881931,,,3.092361210881931,model
1962-09-01,1.3333333333333195,3.0985115271671964,,,3.0985115271671964,model
1962-10-01,1.3333333333333195,3.1015315682212186,,,3.1015315682212186,model
1962-11-01,1.3333333333333195,3.110274807536582,,,3.110274807536582,model
1962-12-01,1.3333333333333195,3.125233216059118,,,3.125233216059118,model
1963-01-01,1.3333333333333195,3.1386989453838092,,,3.1386989453838092,model
1963-02-01,0.9966777408637828,3.0888691766287737,,,3.0888691766287737,model
1963-03-01,1.3289036544850363,3.1725997061053426,,,3.1725997061053426,model
1963-04-01,0.9933774834437026,3.1150517278991483,,,3.1150517278991483,model
1963-05-01,0.9933774834437026,3.1194249205809834,,,3.1194249205809834,model
1963-06-01,1.324503311258285,3.1943761157458748,,,3.1943761157458748,model
1963-07-01,1.320132013201314,3.2017399366298926,,,3.2017399366298926,model
1963-08-01,1.320132013201314,3.205017897139685,,,3.205017897139685,model
1963-09-01,0.9868421052631636,3.143284798460786,,,3.143284798460786,model
1963-10-01,1.3157894736842255,3.210773956071475,,,3.210773956071475,model
1963-11-01,1.3157894736842255,3.210206492174221,,,3.210206492174221,model
1963-12-01,1.6447368421052655,3.273614500121591,,,3.273614500121591,model
1964-01-01,1.6447368421052655,3.2808222516302874,,,3.2808222516302874,model
1964-02-01,1.6447368421052655,3.2931282125610117,,,3.2931282125610117,model
1964-03-01,1.3114754098360717,3.2452083339678164,,,3.2452083339678164,model
1964-04-01,1.3114754098360717,3.267127059230686,,,3.267127059230686,model
1964-05-01,1.3114754098360717,3.28998690845879,,,3.28998690845879,model
1964-06-01,1.3071895424836557,3.3101748636684696,,,3.3101748636684696,model
1964-07-01,1.3029315960912058,3.3256871996147397,,,3.3256871996147397,model
1964-08-01,0.9771986970684045,3.2790282043836356,,,3.2790282043836356,model
1964-09-01,1.3029315960912058,3.3611221632009682,,,3.3611221632009682,model
1964-10-01,0.9740259740259828,3.314930957127554,,,3.314930957127554,model
1964-11-01,1.298701298701288,3.3967712732699535,,,3.3967712732699535,model
1964-12-01,0.9708737864077666,3.347347844096833,,,3.347347844096833,model
1965-01-01,0.9708737864077666,3.353153711986782,,,3.353153711986782,model
1965-02-01,0.9708737864077666,3.3538270639245926,,,3.3538270639245926,model
1965-03-01,1.2944983818770297,3.4121820165044694,,,3.4121820165044694,model
1965-04-01,1.6181229773462702,3.464973088494041,,,3.464973088494041,model
1965-05-01,1.6181229773462702,3.4567161165609646,,,3.4567161165609646,model
1965-06-01,1.935483870967736,3.5171427090079037,,,3.5171427090079037,model
1965-07-01,1.6077170418006492,3.4590862741303523,,,3.4590862741303523,model
1965-08-01,1.935483870967736,3.534503641198114,,,3.534503641198114,model
1965-09-01,1.6077170418006492,3.4854015988810922,,,3.4854015988810922,model
1965-10-01,1.9292604501607744,3.559374733967454,,,3.559374733967454,model
1965-11-01,1.6025641025640969,3.4999922866780633,,,3.4999922866780633,model
1965-12-01,1.9230769230769384,3.5559804577133693,,,3.5559804577133693,model
1966-01-01,1.9230769230769384,3.5452283092206436,,,3.5452283092206436,model
1966-02-01,2.564102564102577,3.6555335949292416,,,3.6555335949292416,model
1966-03-01,2.5559105431310014,3.6401334911335397,,,3.6401334911335397,model
1966-04-01,2.8662420382165488,3.696585795730269,,,3.696585795730269,model
1966-05-01,2.8662420382165488,3.694315644679921,,,3.694315644679921,model
1966-06-01,2.5316455696202445,3.617415324327005,,,3.617415324327005,model
1966-07-01,2.848101265822778,3.672393431219743,,,3.672393431219743,model
1966-08-01,3.4810126582278444,3.78628672768349,,,3.78628672768349,model
1966-09-01,3.4810126582278444,3.769895245350071,,,3.769895245350071,model
1966-10-01,3.785488958990535,3.8277304306788937,,,3.8277304306788937,model
1966-11-01,3.785488958990535,3.8437682953455017,,,3.8437682953455017,model
1966-12-01,3.459119496855334,3.812844194379923,,,3.812844194379923,model
1967-01-01,3.459119496855334,3.8588761174870045,,,3.8588761174870045,model
1967-02-01,2.812499999999996,3.7796097195779987,,,3.7796097195779987,model
1967-03-01,2.8037383177569986,3.8188000940638096,,,3.8188000940638096,model
1967-04-01,2.4767801857585203,3.788047754194457,,,3.788047754194457,model
1967-05-01,2.786377708978338,3.874895218752623,,,3.874895218752623,model
1967-06-01,2.777777777777768,3.896068137331566,,,3.896068137331566,model
1967-07-01,2.7692307692307683,3.9099088913576194,,,3.9099088913576194,model
1967-08-01,2.4464831804281277,3.866001080217498,,,3.866001080217498,model
1967-09-01,2.752293577981657,3.9429301055224166,,,3.9429301055224166,model
1967-10-01,2.4316109422492627,3.8814520873792286,,,3.8814520873792286,model
1967-11-01,2.7355623100303816,3.926402836577977,,,3.926402836577977,model
1967-12-01,3.039513677811545,3.9649307844878328,,,3.9649307844878328,model
1968-01-01,3.647416413373872,4.060709108037846,,,4.060709108037846,model
1968-02-01,3.951367781155035,4.100679005976433,,,4.100679005976433,model
1968-03-01,3.939393939393932,4.085309910924104,,,4.085309910924104,model
1968-04-01,3.92749244712991,4.077817147760123,,,4.077817147760123,model
1968-05-01,3.915662650602392,4.073998301071018,,,4.073998301071018,model
1968-06-01,4.2042042042042205,4.131630813879817,,,4.131630813879817,model
1968-07-01,4.491017964071853,4.187252536000071,,,4.187252536000071,model
1968-08-01,4.477611940298498,4.1787309808363196,,,4.1787309808363196,model
1968-09-01,4.464285714285721,4.176140663710017,,,4.176140663710017,model
1968-10-01,4.7477744807121525,4.242345972930313,,,4.242345972930313,model
1968-11-01,4.7337278106508895,4.25408253909286,,,4.25408253909286,model
1968-12-01,4.71976401179941,4.259338364824501,,,4.259338364824501,model
1969-01-01,4.398826979472137,4.194396672109368,,,4.194396672109368,model
1969-02-01,4.678362573099393,4.243912374854495,,,4.243912374854495,model
1969-03-01,5.247813411078739,4.349255469801409,,,4.349255469801409,model
1969-04-01,5.523255813953476,4.391486360091105,,,4.391486360091105,model
1969-05-01,5.507246376811592,4.379577552425255,,,4.379577552425255,model
1969-06-01,5.475504322766556,4.37298085668139,,,4.37298085668139,model
1969-07-01,5.4441260744985565,4.3744759168161105,,,4.3744759168161105,model
1969-08-01,5.714285714285716,4.437057300671783,,,4.437057300671783,model
1969-09-01,5.698005698005693,4.4350970481182035,,,4.4350970481182035,model
1969-10-01,5.665722379603411,4.42434677989619,,,4.42434677989619,model
1969-11-01,5.932203389830515,4.477623436287387,,,4.477623436287387,model
1969-12-01,6.197183098591563,4.534491898166208,,,4.534491898166208,model
1970-01-01,6.179775280898858,4.539941470437334,,,4.539941470437334,model
1970-02-01,6.145251396648055,4.544926701367089,,,4.544926701367089,model
1970-03-01,5.817174515235468,4.4968410089002955,,,4.4968410089002955,model
1970-04-01,6.060606060606077,4.566633963103432,,,4.566633963103432,model
1970-05-01,6.043956043956045,4.586574097945473,,,4.586574097945473,model
1970-06-01,6.010928961748618,4.606806933620881,,,4.606806933620881,model
1970-07-01,5.978260869565233,4.627269758222377,,,4.627269758222377,model
1970-08-01,5.405405405405395,4.539604110326284,,,4.539604110326284,model
1970-09-01,5.660377358490565,4.618540446127586,,,4.618540446127586,model
1970-10-01,5.630026809651478,4.639602325509124,,,4.639602325509124,model
1970-11-01,5.600000000000005,4.6588508675827445,,,4.6588508675827445,model
1970-12-01,5.570291777188308,4.6878939699211175,,,4.6878939699211175,model
1971-01-01,5.291005291005302,4.677225385576159,,,4.677225385576159,model
1971-02-01,5.000000000000004,4.673007750997672,,,4.673007750997672,model
1971-03-01,4.712041884816753,4.664148911867253,,,4.664148911867253,model
1971-04-01,4.155844155844157,4.590910082711943,,,4.590910082711943,model
1971-05-01,4.404145077720201,4.673230699295585,,,4.673230699295585,model
1971-06-01,4.6391752577319645,4.743425592985904,,,4.743425592985904,model
1971-07-01,4.358974358974366,4.71011403901636,,,4.71011403901636,model
1971-08-01,4.615384615384599,4.797031617709305,,,4.797031617709305,model
1971-09-01,4.081632653061207,4.7403688742847425,,,4.7403688742847425,model
1971-10-01,3.8071065989847774,4.736369941363971,,,4.736369941363971,model
1971-11-01,3.282828282828265,4.681267911270641,,,4.681267911270641,model
1971-12-01,3.266331658291466,4.714170680882312,,,4.714170680882312,model
1972-01-01,3.266331658291466,4.7390938131620155,,,4.7390938131620155,model
1972-02-01,3.50877192982455,4.803334964443867,,,4.803334964443867,model
1972-03-01,3.499999999999992,4.821135785215837,,,4.821135785215837,model
1972-04-01,3.4912718204488824,4.8484388042499065,,,4.8484388042499065,model
1972-05-01,3.2258064516129226,4.826633019875995,,,4.826633019875995,model
1972-06-01,2.7093596059113434,4.753151024456278,,,4.753151024456278,model
1972-07-01,2.9484029484029284,4.823868677972956,,,4.823868677972956,model
1972-08-01,2.941176470588247,4.831297149047521,,,4.831297149047521,model
1972-09-01,3.1862745098039325,4.87543276040472,,,4.87543276040472,model
1972-10-01,3.4229828850855792,4.9200093661910795,,,4.9200093661910795,model
1972-11-01,3.667481662591676,4.962662123799186,,,4.962662123799186,model
1972-12-01,3.406326034063256,4.899134051827405,,,4.899134051827405,model
1973-01-01,3.649635036496357,4.926223817477384,,,4.926223817477384,model
1973-02-01,3.874092009685226,4.939164192331983,,,4.939164192331983,model
1973-03-01,4.589371980676327,5.035495532132756,,,5.035495532132756,model
1973-04-01,5.060240963855422,5.075826197088901,,,5.075826197088901,model
1973-05-01,5.528846153846145,5.115701181473834,,,5.115701181473834,model
1973-06-01,5.995203836930463,5.143112109472833,,,5.143112109472833,model
1973-07-01,5.727923627684972,5.028277002825739,,,5.028277002825739,model
1973-08-01,7.380952380952377,5.301850278187509,,,5.301850278187509,model
1973-09-01,7.3634204275534465,5.2369738920235545,,,5.2369738920235545,model
1973-10-01,7.801418439716312,5.254142118641127,,,5.254142118641127,model
1973-11-01,8.25471698113207,5.283320296835386,,,5.283320296835386,model
1973-12-01,8.705882352941185,5.307790443496225,,,5.307790443496225,model
1974-01-01,9.38967136150235,5.382358384294755,,,5.382358384294755,model
1974-02-01,10.023310023310028,5.4590781510404565,,,5.4590781510404565,model
1974-03-01,10.39260969976905,5.485879730960277,,,5.485879730960277,model
1974-04-01,10.09174311926606,5.3876200557752485,,,5.3876200557752485,model
1974-05-01,10.70615034168565,5.481516894791513,,,5.481516894791513,model
1974-06-01,10.859728506787311,5.493985618862572,,,5.493985618862572,model
1974-07-01,11.51241534988714,5.58933357398106,,,5.58933357398106,model
1974-08-01,10.864745011086471,5.425083692353102,,,5.425083692353102,model
1974-09-01,11.94690265486724,5.6134564572826795,,,5.6134564572826795,model
1974-10-01,12.06140350877194,5.619111477321603,,,5.619111477321603,model
1974-11-01,12.200435729847502,5.641585516570185,,,5.641585516570185,model
1974-12-01,12.337662337662335,5.699366038932488,,,5.699366038932488,model
1975-01-01,11.802575107296144,5.652812222831798,,,5.652812222831798,model
1975-02-01,11.228813559322038,5.613881220972275,,,5.613881220972275,model
1975-03-01,10.251046025104603,5.508178395387037,,,5.508178395387037,model
1975-04-01,10.20833333333333,5.582295013907088,,,5.582295013907088,model
1975-05-01,9.4650205761317,5.499988222966242,,,5.499988222966242,model
1975-06-01,9.387755102040815,5.552290840093254,,,5.552290840093254,model
1975-07-01,9.716599190283404,5.694969333795017,,,5.694969333795017,model
1975-08-01,8.599999999999985,5.544819169491481,,,5.544819169491481,model
1975-09-01,7.905138339920947,5.4806387649924275,,,5.4806387649924275,model
1975-10-01,7.4363992172211235,5.471197176135545,,,5.471197176135545,model
1975-11-01,7.37864077669903,5.53207763657523,,,5.53207763657523,model
1975-12-01,6.936416184971095,5.50400822795576,,,5.50400822795576,model
1976-01-01,6.717850287907878,5.511416210782608,,,5.511416210782608,model
1976-02-01,6.285714285714272,5.469228252512379,,,5.469228252512379,model
1976-03-01,6.072106261859567,5.460582032672978,,,5.460582032672978,model
1976-04-01,6.0491493383743045,5.488341090167476,,,5.488341090167476,model
1976-05-01,6.203007518796988,5.550700836777364,,,5.550700836777364,model
1976-06-01,5.970149253731338,5.526238630836602,,,5.526238630836602,model
1976-07-01,5.350553505535061,5.425744012923284,,,5.425744012923284,model
1976-08-01,5.7090239410681365,5.5283935443508,,,5.5283935443508,model
1976-09-01,5.494505494505497,5.520476021320544,,,5.520476021320544,model
1976-10-01,5.464480874316946,5.538448163929367,,,5.538448163929367,model
1976-11-01,4.88245931283906,5.434747631030714,,,5.434747631030714,model
1976-12-01,4.86486486486486,5.423234406959746,,,5.423234406959746,model
1977-01-01,5.215827338129486,5.465261278102155,,,5.465261278102155,model
1977-02-01,5.913978494623673,5.555470250600896,,,5.555470250600896,model
1977-03-01,6.440071556350624,5.609122386695125,,,5.609122386695125,model
1977-04-01,6.951871657754016,5.667681472325264,,,5.667681472325264,model
1977-05-01,6.725663716814156,5.597229546320218,,,5.597229546320218,model
1977-06-01,6.866197183098599,5.621992256021774,,,5.621992256021774,model
1977-07-01,6.8301225919439545,5.626447954563494,,,5.626447954563494,model
