date,infl_yoy,trend_exp_infl
1961-10-01,0.6711409395973034,0.6711409397679954
1961-11-01,0.6711409395973034,0.6711409397585285
1961-12-01,0.6711409395973034,0.67114093976038
1962-01-01,0.6711409395973034,0.6711409397658469
1962-02-01,1.0067114093959662,1.0067114094303695
1962-03-01,1.0067114093959662,1.006711409442205
1962-04-01,1.342281879194629,1.3422818791092856
1962-05-01,1.342281879194629,1.3422818791209665
1962-06-01,1.342281879194629,1.342281879121717
1962-07-01,1.0000000000000009,1.000000000075926
1962-08-01,1.3377926421404671,1.3377926420807489
1962-09-01,1.3333333333333195,1.333333333284223
1962-10-01,1.3333333333333195,1.3333333332858912
1962-11-01,1.3333333333333195,1.3333333332884132
1962-12-01,1.3333333333333195,1.3333333332918338
1963-01-01,1.3333333333333195,1.3333333332888067
1963-02-01,0.9966777408637828,0.9966777409625854
1963-03-01,1.3289036544850363,1.3289036544439732
1963-04-01,0.9933774834437026,0.9933774835446425
1963-05-01,0.9933774834437026,0.993377483545813
1963-06-01,1.324503311258285,1.3245033112303002
1963-07-01,1.320132013201314,1.320132013183928
1963-08-01,1.320132013201314,1.3201320131828618
1963-09-01,0.9868421052631636,0.9868421053889607
1963-10-01,1.3157894736842255,1.3157894736765916
1963-11-01,1.3157894736842255,1.3157894736886253
1963-12-01,1.6447368421052655,1.6447368419778061
1964-01-01,1.6447368421052655,1.6447368419851034
1964-02-01,1.6447368421052655,1.6447368419824524
1964-03-01,1.3114754098360717,1.3114754098499228
1964-04-01,1.3114754098360717,1.3114754098467822
1964-05-01,1.3114754098360717,1.3114754098476893
1964-06-01,1.3071895424836557,1.3071895424979478
1964-07-01,1.3029315960912058,1.302931596103047
1964-08-01,0.9771986970684045,0.9771986972190012
1964-09-01,1.3029315960912058,1.3029315961048367
1964-10-01,0.9740259740259828,0.9740259741880618
1964-11-01,1.298701298701288,1.2987012987317939
1964-12-01,0.9708737864077666,0.9708737865877122
1965-01-01,0.9708737864077666,0.9708737865963258
1965-02-01,0.9708737864077666,0.9708737866167081
1965-03-01,1.2944983818770297,1.2944983819769726
1965-04-01,1.6181229773462702,1.6181229773380066
1965-05-01,1.6181229773462702,1.6181229773678867
1965-06-01,1.935483870967736,1.935483870879537
1965-07-01,1.6077170418006492,1.6077170418800215
1965-08-01,1.935483870967736,1.935483870932302
1965-09-01,1.6077170418006492,1.6077170419366134
1965-10-01,1.9292604501607744,1.9292604501873267
1965-11-01,1.6025641025640969,1.6025641027633837
1965-12-01,1.9230769230769384,1.9230769231721732
1966-01-01,1.9230769230769384,1.9230769232175806
1966-02-01,2.564102564102577,2.5641025640149504
1966-03-01,2.5559105431310014,2.555910543091812
1966-04-01,2.8662420382165488,2.866242038085759
1966-05-01,2.8662420382165488,2.8662420381195233
1966-06-01,2.5316455696202445,2.5316455696918365
1966-07-01,2.848101265822778,2.8481012657986207
1966-08-01,3.4810126582278444,3.4810126579755023
1966-09-01,3.4810126582278444,3.481012658005193
1966-10-01,3.785488958990535,3.7854889586601974
1966-11-01,3.785488958990535,3.7854889586732554
1966-12-01,3.459119496855334,3.4591194966815877
1967-01-01,3.459119496855334,3.459119496678236
1967-02-01,2.812499999999996,2.8125000000927196
1967-03-01,2.8037383177569986,2.8037383178455815
1967-04-01,2.4767801857585203,2.4767801859893503
1967-05-01,2.786377708978338,2.7863777090854915
1967-06-01,2.777777777777768,2.7777777779029864
1967-07-01,2.7692307692307683,2.7692307693671654
1967-08-01,2.4464831804281277,2.4464831807188645
1967-09-01,2.752293577981657,2.752293578164473
1967-10-01,2.4316109422492627,2.4316109425975068
1967-11-01,2.7355623100303816,2.7355623102840427
1967-12-01,3.039513677811545,3.0395136779871295
1968-01-01,3.647416413373872,3.64741641334642
1968-02-01,3.951367781155035,3.95136778105054
1968-03-01,3.939393939393932,3.939393939338368
1968-04-01,3.92749244712991,3.9274924471205837
1968-05-01,3.915662650602392,3.915662650642887
1968-06-01,4.2042042042042205,4.204204204172408
1968-07-01,4.491017964071853,4.491017963967298
1968-08-01,4.477611940298498,4.477611940239858
1968-09-01,4.464285714285721,4.4642857142732755
1968-10-01,4.7477744807121525,4.747774480622838
1968-11-01,4.7337278106508895,4.733727810609662
1968-12-01,4.71976401179941,4.719764011796335
1969-01-01,4.398826979472137,4.398826979637489
1969-02-01,4.678362573099393,4.67836257318892
1969-03-01,5.247813411078739,5.247813410978857
1969-04-01,5.523255813953476,5.523255813780418
1969-05-01,5.507246376811592,5.507246376678643
1969-06-01,5.475504322766556,5.475504322675606
1969-07-01,5.4441260744985565,5.44412607445229
1969-08-01,5.714285714285716,5.7142857141558805
1969-09-01,5.698005698005693,5.698005697907209
1969-10-01,5.665722379603411,5.665722379538198
1969-11-01,5.932203389830515,5.932203389675432
1969-12-01,6.197183098591563,6.197183098343614
1970-01-01,6.179775280898858,6.179775280668699
1970-02-01,6.145251396648055,6.145251396430347
1970-03-01,5.817174515235468,5.817174515152653
1970-04-01,6.060606060606077,6.0606060604153145
1970-05-01,6.043956043956045,6.043956043765168
1970-06-01,6.010928961748618,6.010928961557528
1970-07-01,5.978260869565233,5.978260869362188
1970-08-01,5.405405405405395,5.405405405415764
1970-09-01,5.660377358490565,5.660377358365413
1970-10-01,5.630026809651478,5.630026809513438
1970-11-01,5.600000000000005,5.59999999984043
1970-12-01,5.570291777188308,5.570291777003296
1971-01-01,5.291005291005302,5.291005290894565
1971-02-01,5.000000000000004,4.999999999965827
1971-03-01,4.712041884816753,4.7120418848519625
1971-04-01,4.155844155844157,4.155844156065313
1971-05-01,4.404145077720201,4.4041450777990026
1971-06-01,4.6391752577319645,4.639175257675783
1971-07-01,4.358974358974366,4.358974358998954
1971-08-01,4.615384615384599,4.615384615259726
1971-09-01,4.081632653061207,4.0816326531219485
1971-10-01,3.8071065989847774,3.8071065991140096
1971-11-01,3.282828282828265,3.282828283141594
1971-12-01,3.266331658291466,3.266331658581592
1972-01-01,3.266331658291466,3.266331658565435
1972-02-01,3.50877192982455,3.5087719299846327
1972-03-01,3.499999999999992,3.5000000001582694
1972-04-01,3.4912718204488824,3.4912718206077584
1972-05-01,3.2258064516129226,3.2258064518801053
1972-06-01,2.7093596059113434,2.7093596064029364
1972-07-01,2.9484029484029284,2.9484029488150325
1972-08-01,2.941176470588247,2.9411764710409365
1972-09-01,3.1862745098039325,3.1862745101987056
1972-10-01,3.4229828850855792,3.4229828854423596
1972-11-01,3.667481662591676,3.6674816629104483
1972-12-01,3.406326034063256,3.4063260345659954
1973-01-01,3.649635036496357,3.649635036981021
1973-02-01,3.874092009685226,3.8740920101819776
1973-03-01,4.589371980676327,4.589371980989716
1973-04-01,5.060240963855422,5.060240964098446
1973-05-01,5.528846153846145,5.528846154025965
1973-06-01,5.995203836930463,5.99520383703969
1973-07-01,5.727923627684972,5.727923628051922
1973-08-01,7.380952380952377,7.380952380772595
1973-09-01,7.3634204275534465,7.3634204275339865
1973-10-01,7.801418439716312,7.801418439647131
1973-11-01,8.25471698113207,8.254716981014996
1973-12-01,8.705882352941185,8.705882352773289
1974-01-01,9.38967136150235,9.38967136118337
1974-02-01,10.023310023310028,10.023310022855867
1974-03-01,10.39260969976905,10.392609699267295
1974-04-01,10.09174311926606,10.091743118988278
1974-05-01,10.70615034168565,10.706150341236542
1974-06-01,10.859728506787311,10.85972850636446
1974-07-01,11.51241534988714,11.512415349246053
1974-08-01,10.864745011086471,10.864745010769775
1974-09-01,11.94690265486724,11.946902654130971
1974-10-01,12.06140350877194,12.061403508015552
1974-11-01,12.200435729847502,12.200435729029875
1974-12-01,12.337662337662335,12.337662336765385
1975-01-01,11.802575107296144,11.802575106578804
1975-02-01,11.228813559322038,11.22881355877078
1975-03-01,10.251046025104603,10.251046024885081
1975-04-01,10.20833333333333,10.208333333039894
1975-05-01,9.4650205761317,9.465020576055526
1975-06-01,9.387755102040815,9.387755101903473
1975-07-01,9.716599190283404,9.716599189909424
1975-08-01,8.599999999999985,8.599999999980326
1975-09-01,7.905138339920947,7.905138340068492
1975-10-01,7.4363992172211235,7.436399217460715
1975-11-01,7.37864077669903,7.37864077686161
1975-12-01,6.936416184971095,6.936416185223532
1976-01-01,6.717850287907878,6.717850288156682
1976-02-01,6.285714285714272,6.285714286058122
1976-03-01,6.072106261859567,6.072106262214421
1976-04-01,6.0491493383743045,6.04914933867615
1976-05-01,6.203007518796988,6.20300751898033
1976-06-01,5.970149253731338,5.9701492539545375
1976-07-01,5.350553505535061,5.350553505970947
1976-08-01,5.7090239410681365,5.709023941318488
1976-09-01,5.494505494505497,5.494505494827764
1976-10-01,5.464480874316946,5.464480874628283
1976-11-01,4.88245931283906,4.882459313381956
1976-12-01,4.86486486486486,4.864864865414321
1977-01-01,5.215827338129486,5.215827338554588
1977-02-01,5.913978494623673,5.913978494788676
1977-03-01,6.440071556350624,6.440071556335171
1977-04-01,6.951871657754016,6.951871657555594
1977-05-01,6.725663716814156,6.725663716739947
1977-06-01,6.866197183098599,6.8661971829917885
1977-07-01,6.8301225919439545,6.830122591880512
1977-08-01,6.620209059233462,6.620209059283408
1977-09-01,6.59722222222221,6.597222222304963
1977-10-01,6.390328151986191,6.390328152187267
1977-11-01,6.72413793103448,6.72413793112961
1977-12-01,6.70103092783505,6.701030927983292
1978-01-01,6.837606837606836,6.83760683773523
1978-02-01,6.429780033840937,6.429780034186207
1978-03-01,6.554621848739495,6.554621849081448
1978-04-01,6.499999999999995,6.500000000430791
1978-05-01,6.965174129353247,6.965174129664581
1978-06-01,7.413509060955525,7.413509061165958
1978-07-01,7.7049180327869,7.704918032961394
1978-08-01,7.843137254901955,7.843137255109279
1978-09-01,8.306188925081436,8.306188925197405
1978-10-01,8.92857142857142,8.92857142853151
1978-11-01,8.8852988691438,8.885298869223304
1978-12-01,9.017713365539448,9.017713365661972
1979-01-01,9.28,9.2800000001232
1979-02-01,9.85691573926868,9.856915739261886
1979-03-01,10.094637223974768,10.094637223980634
1979-04-01,10.485133020344284,10.485133020297518
1979-05-01,10.852713178294572,10.852713178202439
1979-06-01,10.889570552147232,10.889570552144642
1979-07-01,11.263318112633169,11.263318112580334
1979-08-01,11.818181818181817,11.818181818007021
1979-09-01,12.180451127819536,12.180451127590388
1979-10-01,12.071535022354718,12.071535022260651
1979-11-01,12.611275964391687,12.611275964159159
1979-12-01,13.293943870014768,13.293943869584792
1980-01-01,13.90922401171304,13.909224011094967
1980-02-01,14.1823444283647,14.182344427688026
1980-03-01,14.756446991404015,14.756446990523072
1980-04-01,14.730878186968855,14.730878186111491
1980-05-01,14.40559440559439,14.405594404867376
1980-06-01,14.384508990318135,14.384508989565738
1980-07-01,13.132694938440515,13.132694938163173
1980-08-01,12.872628726287273,12.872628726052898
1980-09-01,12.600536193029498,12.600536192851456
1980-10-01,12.765957446808509,12.765957446491832
1980-11-01,12.648221343873512,12.648221343532107
1980-12-01,12.51629726205996,12.516297261682727
1981-01-01,11.82519280205656,11.825192801872852
1981-02-01,11.406844106463886,11.406844106348027
1981-03-01,10.486891385767796,10.486891385930715
1981-04-01,9.999999999999986,10.000000000261181
1981-05-01,9.7799511002445,9.779951100494458
1981-06-01,9.552599758162028,9.552599758421477
1981-07-01,10.761789600967342,10.761789600635966
1981-08-01,10.80432172869148,10.804321728259795
1981-09-01,10.952380952380958,10.952380951773923
1981-10-01,10.14150943396228,10.141509433573766
1981-11-01,9.590643274853791,9.590643274560458
1981-12-01,8.92236384704519,8.92236384689817
1982-01-01,8.390804597701141,8.390804597636912
1982-02-01,7.622298065984068,7.6222980660960955
1982-03-01,6.779661016949157,6.779661017268105
1982-04-01,6.509539842873191,6.509539843170214
1982-05-01,6.681514476614692,6.681514476723433
1982-06-01,7.064017660044164,7.064017659873589
1982-07-01,6.4410480349345045,6.441048034898734
1982-08-01,5.850487540628402,5.850487540701322
1982-09-01,5.04291845493563,5.0429184552253545
1982-10-01,5.139186295503206,5.139186295638577
1982-11-01,4.589114194236932,4.589114194491612
1982-12-01,3.829787234042548,3.8297872345052926
1983-01-01,3.711558854718988,3.7115588551346934
1983-02-01,3.488372093023262,3.4883720934519684
1983-03-01,3.5978835978836,3.597883598199323
1983-04-01,3.898840885142252,3.8988408852768757
1983-05-01,3.549060542797511,3.549060543017358
1983-06-01,2.577319587628857,2.577319588197965
1983-07-01,2.4615384615384706,2.4615384621166334
1983-08-01,2.558853633572156,2.5588536340967027
1983-09-01,2.860061287027582,2.860061287418634
1983-10-01,2.851323828920571,2.851323829317672
1983-11-01,3.2653061224489743,3.2653061226847626
1983-12-01,3.7909836065573854,3.790983606594937
1984-01-01,4.192229038854811,4.192229038746841
1984-02-01,4.596527068437184,4.596527068180684
1984-03-01,4.80081716036771,4.80081716003925
1984-04-01,4.563894523326573,4.563894523098704
1984-05-01,4.233870967741948,4.233870967648366
1984-06-01,4.221105527638192,4.221105527545868
1984-07-01,4.204204204204198,4.204204204115394
1984-08-01,4.291417165668654,4.291417165534727
1984-09-01,4.270109235352537,4.270109235216534
1984-10-01,4.257425742574261,4.257425742426541
1984-11-01,4.051383399209474,4.0513833991298105
1984-12-01,3.948667324777877,3.948667324716112
1985-01-01,3.5328753680078373,3.5328753680949045
1985-02-01,3.515625,3.5156250000718665
1985-03-01,3.70370370370372,3.7037037036784684
1985-04-01,3.6857419980601542,3.685741998022498
1985-05-01,3.771760154738879,3.7717601546428563
1985-06-01,3.760848601735778,3.7608486016202876
1985-07-01,3.5542747358309423,3.5542747357735243
1985-08-01,3.349282296650724,3.349282296646722
1985-09-01,3.142857142857136,3.142857142907881
1985-10-01,3.228869895536568,3.228869895521945
1985-11-01,3.5137701804368597,3.5137701802763566
1985-12-01,3.798670465337128,3.7986704650306216
1986-01-01,3.8862559241706007,3.886255923788367
1986-02-01,3.113207547169816,3.1132075470587046
1986-03-01,2.2556390977443552,2.255639097931713
1986-04-01,1.5902712815715423,1.590271281987865
1986-05-01,1.491146318732528,1.4911463191587329
1986-06-01,1.7657992565055736,1.7657992567945515
1986-07-01,1.576994434137302,1.5769944344876907
1986-08-01,1.5740740740740833,1.5740740744171675
1986-09-01,1.7543859649122862,1.754385965182623
1986-10-01,1.4719411223550916,1.471941122753608
1986-11-01,1.2844036697247765,1.2844036702157755
1986-12-01,1.097895699908502,1.0978957005081367
1987-01-01,1.4598540145985384,1.4598540150925896
1987-02-01,2.104300091491296,2.104300091779764
1987-03-01,3.0330882352941124,3.0330882352673774
1987-04-01,3.7753222836095945,3.7753222833430105
1987-05-01,3.85674931129476,3.8567493110503053
1987-06-01,3.65296803652968,3.652968036420258
1987-07-01,3.926940639269394,3.926940639098385
1987-08-01,4.284412032816776,4.284412032547157
1987-09-01,4.355716878402904,4.355716878145741
1987-10-01,4.533091568449676,4.533091568151764
1987-11-01,4.528985507246386,4.528985506979292
1987-12-01,4.4343891402715,4.434389140061516
1988-01-01,4.046762589928066,4.0467625898932065
1988-02-01,3.942652329749108,3.9426523297698277
1988-03-01,3.925066904549523,3.925066904593048
1988-04-01,3.904170363797688,3.904170363864294
1988-05-01,3.89036251105217,3.8903625111396187
1988-06-01,3.96475770925111,3.9647577093268653
1988-07-01,4.130052724077338,4.1300527241029785
1988-08-01,4.020979020979021,4.02097902107122
1988-09-01,4.17391304347825,4.173913043528461
1988-10-01,4.249783174327848,4.24978317437085
1988-11-01,4.246100519930662,4.246100519999111
1988-12-01,4.419410745233954,4.419410745256571
1989-01-01,4.667242869490051,4.667242869437187
1989-02-01,4.827586206896539,4.827586206802266
1989-03-01,4.978540772532192,4.978540772396526
1989-04-01,5.123825789923142,5.123825789748689
1989-05-01,5.361702127659562,5.361702127401645
1989-06-01,5.16949152542372,5.169491525256312
1989-07-01,4.978902953586495,4.978902953502229
1989-08-01,4.705882352941182,4.705882352971205
1989-09-01,4.340567612687818,4.340567612873298
1989-10-01,4.492512479201327,4.492512479331842
1989-11-01,4.655029093931851,4.655029094004633
1989-12-01,4.647302904564321,4.647302904654426
1990-01-01,5.202312138728327,5.202312138601209
1990-02-01,5.263157894736836,5.263157894602038
1990-03-01,5.233033524121011,5.233033524004098
1990-04-01,4.711616571892785,4.711616571994828
1990-05-01,4.3618739903069415,4.3618739905610155
1990-06-01,4.673650282030639,4.673650282165907
1990-07-01,4.8231511254019255,4.823151125495319
1990-08-01,5.617977528089879,5.617977527870473
1990-09-01,6.159999999999988,6.159999999569892
1990-10-01,6.289808917197459,6.289808916712818
1990-11-01,6.27482128673551,6.2748212862450305
1990-12-01,6.10626486915149,6.106264868706943
1991-01-01,5.651491365777073,5.651491365487406
1991-02-01,5.312500000000009,5.312499999805631
1991-03-01,4.895104895104896,4.895104895036651
1991-04-01,4.8875096974398735,4.8875096973259
1991-05-01,4.953560371517041,4.953560371324255
1991-06-01,4.695919938414161,4.695919938272726
1991-07-01,4.447852760736182,4.447852760633288
1991-08-01,3.7993920972644313,3.799392097367908
1991-09-01,3.3911077618688834,3.3911077620759973
1991-10-01,2.921348314606753,2.9213483149548005
1991-11-01,2.9895366218236186,2.9895366220987745
1991-12-01,3.064275037369213,3.064275037571483
1992-01-01,2.600297176820199,2.6002971771782724
1992-02-01,2.818991097922829,2.8189910981620017
1992-03-01,3.185185185185202,3.1851851852562625
1992-04-01,3.1804733727810675,3.180473372835271
1992-05-01,3.023598820059004,3.0235988201595942
1992-06-01,3.088235294117636,3.088235294177561
1992-07-01,3.1571218795888534,3.1571218796107923
1992-08-01,3.1478770131771583,3.1478770131902123
1992-09-01,2.988338192419837,2.988338192490677
1992-10-01,3.2023289665211063,3.202328966493769
1992-11-01,3.047895500725684,3.04789550075267
1992-12-01,2.9006526468455363,2.900652646925233
1993-01-01,3.258508327299059,3.2585083272242414
1993-02-01,3.2467532467532534,3.2467532466759144
1993-03-01,3.086862885857844,3.0868628858352247
1993-04-01,3.2258064516129004,3.225806451522222
1993-05-01,3.2211882605583497,3.2211882604586437
1993-06-01,2.9957203994293917,2.995720399406421
1993-07-01,2.77580071174377,2.77580071179572
1993-08-01,2.767920511000721,2.767920511040871
1993-09-01,2.689313517338987,2.689313517400193
1993-10-01,2.7503526093088704,2.7503526093313653
1993-11-01,2.676056338028188,2.6760563380724496
1993-12-01,2.748414376321362,2.7484143763233932
1994-01-01,2.524544179523147,2.5245441796092107
1994-02-01,2.515723270440251,2.51572327052181
1994-03-01,2.506963788300842,2.5069637883816496
1994-04-01,2.361111111111125,2.3611111112476424
1994-05-01,2.288488210818307,2.2884882109835085
1994-06-01,2.4930747922437657,2.493074792328792
1994-07-01,2.7700831024930705,2.7700831024708563
1994-08-01,2.900552486187835,2.900552486119768
1994-09-01,2.963473466574773,2.9634734664817155
1994-10-01,2.6080988332189525,2.6080988332759647
1994-11-01,2.674897119341546,2.674897119371739
1994-12-01,2.674897119341546,2.674897119379124
1995-01-01,2.804377564979488,2.804377564968402
1995-02-01,2.862985685071595,2.8629856850399933
1995-03-01,2.853260869565233,2.85326086954109
1995-04-01,3.0529172320217013,3.0529172319188618
1995-05-01,3.186440677966096,3.186440677810617
1995-06-01,3.0405405405405483,3.040540540441993
1995-07-01,2.7628032345013542,2.7628032345112246
1995-08-01,2.617449664429538,2.6174496644925447
1995-09-01,2.5435073627844584,2.5435073628784375
1995-10-01,2.809364548494986,2.80936454847695
1995-11-01,2.605210420841697,2.6052104209070697
1995-12-01,2.5384101536406245,2.538410153732166
1996-01-01,2.727877578176985,2.7278775781908347
1996-02-01,2.650762094102044,2.6507620941522805
1996-03-01,2.840158520475544,2.840158520449329
1996-04-01,2.896642527978943,2.896642527934198
1996-05-01,2.890932982917227,2.8909329828740007
1996-06-01,2.754098360655721,2.7540983606710765
1996-07-01,2.9508196721311557,2.950819672063794
1996-08-01,2.877697841726623,2.8776978416909835
1996-09-01,3.0026109660574507,3.0026109659641746
1996-10-01,2.9928432010410067,2.9928432009486756
1996-11-01,3.255208333333326,3.2552083331254456
1996-12-01,3.322475570032579,3.3224755697839057
1997-01-01,3.0440414507771907,3.0440414506258184
1997-02-01,3.034215622982561,3.0342156228110566
1997-03-01,2.761721258831096,2.761721258747854
1997-04-01,2.4952015355086177,2.495201535504091
1997-05-01,2.2349936143039484,2.2349936143788964
1997-06-01,2.2973835354180183,2.2973835354387684
1997-07-01,2.2292993630573354,2.229299363080694
1997-08-01,2.2250476795931284,2.2250476795901886
1997-09-01,2.154626108998725,2.1546261089992425
1997-10-01,2.0846493998736504,2.0846493998754343
1997-11-01,1.828499369482972,1.8284993695649816
1997-12-01,1.7023959646910614,1.7023959648005937
1998-01-01,1.5713387806411072,1.5713387807844985
1998-02-01,1.441102756892243,1.4411027570714654
1998-03-01,1.374999999999993,1.375000000192357
1998-04-01,1.4357053682896526,1.4357053684500858
1998-05-01,1.6864459712679691,1.6864459713206454
1998-06-01,1.6843418590143378,1.6843418590668013
1998-07-01,1.6822429906542036,1.6822429907058811
1998-08-01,1.6169154228855789,1.6169154229650082
1998-09-01,1.488833746898277,1.4888337470339832
1998-10-01,1.4851485148514865,1.4851485149957537
1998-11-01,1.5479876160990669,1.5479876162291706
1998-12-01,1.6119032858028517,1.6119032859220404
1999-01-01,1.6707920792079278,1.6707920793189575
1999-02-01,1.6059295861643008,1.6059295863201437
1999-03-01,1.7262638717632672,1.7262638718971217
1999-04-01,2.2769230769230653,2.276923076857014
1999-05-01,2.088452088452075,2.0884520884918736
1999-06-01,1.9631901840490684,1.963190184164997
1999-07-01,2.1446078431372584,2.144607843207805
1999-08-01,2.2643818849449104,2.2643818850028423
1999-09-01,2.6283618581907087,2.628361858130682
1999-10-01,2.5609756097561,2.5609756097583043
1999-11-01,2.621951219512209,2.621951219519484
1999-12-01,2.684563758389258,2.684563758401282
2000-01-01,2.738892270237381,2.7388922702594174
2000-02-01,3.221884498480243,3.2218844983416006
2000-03-01,3.75757575757576,3.757575757241733
2000-04-01,3.0685920577617543,3.0685920577327686
2000-05-01,3.1889290012033777,3.188929001141103
2000-06-01,3.73044524669075,3.730445246427609
2000-07-01,3.659268146370742,3.659268146149735
2000-08-01,3.411131059245976,3.411131059130524
2000-09-01,3.454437164979152,3.4544371648472256
2000-10-01,3.4482758620689724,3.4482758619403278
2000-11-01,3.446226975638722,3.446226975503254
2000-12-01,3.3868092691621943,3.386809269045707
2001-01-01,3.732227488151652,3.7322274878815334
2001-02-01,3.5335689045936425,3.5335689043834235
2001-03-01,2.9205607476635587,2.9205607476798425
2001-04-01,3.269118505545832,3.269118505394074
2001-05-01,3.6151603498542295,3.6151603495361746
2001-06-01,3.248259860788849,3.2482598605831763
2001-07-01,2.719907407407396,2.719907407375463
2001-08-01,2.719907407407396,2.7199074073346288
2001-09-01,2.648244099021313,2.648244098935847
2001-10-01,2.126436781609198,2.126436781695043
2001-11-01,1.895462377943713,1.8954623780798876
2001-12-01,1.551724137931032,1.551724138169298
2002-01-01,1.142204454597362,1.142204454968818
2002-02-01,1.1376564277588264,1.1376564281075945
2002-03-01,1.4755959137344066,1.4755959139323607
2002-04-01,1.6393442622950838,1.6393442624139976
2002-05-01,1.1817670230725996,1.1817670233700195
2002-06-01,1.0674157303370846,1.0674157306792786
2002-07-01,1.4647887323943731,1.4647887325861688
2002-08-01,1.802816901408444,1.8028169014722573
2002-09-01,1.5143017386427315,1.5143017388434037
2002-10-01,2.025886325267323,2.0258863252722876
2002-11-01,2.19842164599775,2.198421645955775
2002-12-01,2.376910016977929,2.3769100168783868
2003-01-01,2.5974025974025983,2.5974025972307806
2003-02-01,2.9808773903261976,2.9808773900139895
2003-03-01,3.0201342281878985,3.0201342278636356
2003-04-01,2.224694104560632,2.224694104562876
2003-05-01,2.057842046718572,2.0578420467850247
2003-06-01,2.1122846025569686,2.1122846026045345
2003-07-01,2.1099389228206533,2.1099389228709953
2003-08-01,2.158273381294973,2.15827338132946
2003-09-01,2.3204419889502725,2.3204419889207855
2003-10-01,2.0408163265306145,2.040816326618648
2003-11-01,1.7650303364588948,1.7650303366651119
2003-12-01,1.8794914317302516,1.8794914319017653
2004-01-01,1.9262520638414935,1.9262520640096017
2004-02-01,1.6930638995084513,1.6930638997889038
2004-03-01,1.7372421281216075,1.737242128405777
2004-04-01,2.285092491838947,2.2850924919320166
2004-05-01,3.051771117166213,3.0517711169809574
2004-06-01,3.26619488296136,3.2661948827193465
2004-07-01,2.990755845568249,2.990755845461602
2004-08-01,2.654387865655483,2.654387865704488
2004-09-01,2.5377969762419017,2.5377969763651262
2004-10-01,3.189189189189201,3.1891891890735673
2004-11-01,3.523035230352312,3.5230352301263084
2004-12-01,3.255561584373301,3.255561584272982
2005-01-01,2.969762419006483,2.9697624190365888
2005-02-01,3.0075187969925032,3.007518797022762
2005-03-01,3.1483457844183604,3.148345784416295
2005-04-01,3.5106382978723483,3.510638297735757
2005-05-01,2.8027498677948293,2.8027498679622123
2005-06-01,2.530311017395892,2.5303110176879224
2005-07-01,3.167898627243937,3.1678986272932304
2005-08-01,3.641160949868083,3.641160949757764
2005-09-01,4.686677198525535,4.686677198004325
2005-10-01,4.347826086956519,4.347826086583158
2005-11-01,3.4554973821989465,3.4554973821855235
2005-12-01,3.415659485023648,3.4156594850295594
2006-01-01,3.985317252228637,3.985317252002205
2006-02-01,3.59749739311781,3.5974973930466225
2006-03-01,3.3626487325400856,3.3626487325481516
2006-04-01,3.5457348406988665,3.545734840623207
2006-05-01,4.166666666666674,4.166666666324083
2006-06-01,4.318766066838053,4.318766066415063
2006-07-01,4.145342886386905,4.145342886012151
2006-08-01,3.818737270875761,3.818737270592018
2006-09-01,2.062374245472842,2.062374245866036
2006-10-01,1.3052208835341528,1.3052208841999469
2006-11-01,1.9736842105263277,1.9736842109064612
2006-12-01,2.540650406504064,2.5406504066407924
2007-01-01,2.0756429652042385,2.0756429655245494
2007-02-01,2.415198792148976,2.4151987923250884
2007-03-01,2.778778778778768,2.778778778811846
2007-04-01,2.573697270471476,2.5736972705981875
2007-05-01,2.6908641975308623,2.690864197619411
2007-06-01,2.687037949728932,2.687037949835959
2007-07-01,2.358230958230956,2.358230958484486
2007-08-01,1.9700833742030357,1.9700833746381958
2007-09-01,2.755051749630355,2.755051749771211
2007-10-01,3.536174430128836,3.536174429992076
2007-11-01,4.306203473945414,4.306203473517504
2007-12-01,4.081268582755193,4.081268582444134
2008-01-01,4.280294047901356,4.280294047514972
2008-02-01,4.026555413048727,4.026555412774664
2008-03-01,3.981456231251701,3.9814562309884307
2008-04-01,3.936889774827512,3.936889774567332
2008-05-01,4.17554304180352,4.175543041423563
2008-06-01,5.0217900476117405,5.021790046852704
2008-07-01,5.6001229002539565,5.600122899206481
2008-08-01,5.371855115262347,5.371855114236292
2008-09-01,4.936927430572191,4.936927429630031
2008-10-01,3.655186277137501,3.6551862765965204
2008-11-01,1.0695746918073956,1.0695746921961882
2008-12-01,0.0914129006456043,0.09141290130590307
2009-01-01,0.0298465036952855,0.0298465042835208
2009-02-01,0.2361910880378737,0.23619108844610787
2009-03-01,-0.3835562549173832,-0.38355625433726753
2009-04-01,-0.7368857152167174,-0.7368857145684027
2009-05-01,-1.2814357989586078,-1.281435798133044
2009-06-01,-1.4267760436898702,-1.426776042843323
2009-07-01,-2.097161353676058,-2.0971613525564425
2009-08-01,-1.4843486119606064,-1.4843486110871613
2009-09-01,-1.2862059666427397,-1.2862059658129492
2009-10-01,-0.1828482774861251,-0.18284827705395168
2009-11-01,1.8382958691302909,1.8382958688014448
2009-12-01,2.721331126205828,2.7213311255793435
2010-01-01,2.6257086429576137,2.625708642409383
2010-02-01,2.143331778145363,2.1433317778309027
2010-03-01,2.3139594469439477,2.3139594465893203
2010-04-01,2.236447195648084,2.2364471953573486
2010-05-01,2.0209860840939786,2.0209860839011284
2010-06-01,1.053348972845658,1.0533489730663996
2010-07-01,1.2351927783014638,1.2351927784579948
2010-08-01,1.1481045618392027,1.1481045620576675
