date,trend,Epi_1y,Epi_5y,Epi_10y,Epi_20y,Epi_30y
1952-06-30,2.9991738724956623,2.775508504725523,2.9062348611065385,2.9495902693607814,2.97426137842887,2.9825651226601737
1952-07-31,3.0905754374216046,3.3725343986138125,3.2325302612023825,3.167081051646394,3.12904250005087,3.116220892245131
1952-08-31,3.0874158742618656,3.0026136294664596,3.0490759087646255,3.066864672186466,3.077086741561815,3.0805295993063955
1952-09-30,2.9952731031440614,2.112081237403197,2.578853150458788,2.7715715898363102,2.8828219438531595,2.9203035719883217
1952-10-31,2.9692096683861444,1.662701421124801,2.35933895973366,2.6417545241381473,2.8046093009233264,2.8594730495120384
1952-11-30,2.8991841733677974,1.053368069851056,2.041234314396117,2.438630602347478,2.6676835002799426,2.74484612764024
1952-12-31,2.866999207779649,0.8387985800649003,1.931083915330066,2.3647826923851523,2.614563185417258,2.69870390065812
1953-01-31,2.825392046875097,0.8058554306792636,1.8993981203780583,2.328665409146992,2.57572147324677,2.658940443693484
1953-02-28,2.874384012693309,1.339610944054135,2.180718734464626,2.5025680160081696,2.687507738975542,2.7497964570245115
1953-03-31,2.9128669295353045,1.5715233046791295,2.3079501974472993,2.588659531372158,2.7499203072327165,2.804232911500471
1953-04-30,2.8500809233023507,1.2612989222954187,2.1249185428790933,2.4611791534672527,2.6546099365414806,2.719763378389783
1953-05-31,2.8945473157306165,1.5453172800280675,2.283381465433843,2.5669134575869643,2.729875762721278,2.7847633031293832
1953-06-30,2.8910273636915416,1.325151933748929,2.175509034213088,2.507274675744061,2.6981435935395606,2.7624346740099033
1953-07-31,2.7872024206251345,0.7560196933698893,1.8524177192727402,2.2856628458910944,2.5351091956019527,2.6191356601371214
1953-08-31,2.829898830909232,1.1878310392263796,2.0838936153818897,2.429917694166869,2.6288626606730854,2.6958710748451415
1953-09-30,2.828714819259594,1.3038622282910581,2.13709146425359,2.4579234492484012,2.642351000924955,2.704468901007729
1953-10-31,2.8671007752107758,1.491478903168059,2.244532796987541,2.5333702441627888,2.6993655532066043,2.7552742631988605
1953-11-30,2.8049006953345685,1.1224183236402139,2.0349662028607174,2.3919310050515876,2.597330564640954,2.6665168273857214
1953-12-31,2.7898673078775063,1.2485701527153275,2.088395402817783,2.4137278087789547,2.6008129977656465,2.6638276712131153
1954-01-31,2.8329208371420425,1.687937934400924,2.318633217722214,2.5573459555657836,2.6944190667056223,2.74058383500066
1954-02-28,2.8782954411915678,1.8475326581625884,2.4143865025520816,2.6296887343258124,2.7533467000636196,2.794994032096249
1954-03-31,2.825838810642505,1.329490489311936,2.1386750110676203,2.457196780008282,2.6405465444625187,2.7023072496331593
1954-04-30,2.782018769977892,1.003330462844062,1.9638486148815448,2.3430579286592543,2.5613804598598735,2.634922529481844
1954-05-31,2.7934252186102286,0.996396002963787,1.9703842753605891,2.3519513883295704,2.5715274066805587,2.6454892997630792
1954-06-30,2.759960081492478,0.7323615967679977,1.8298577920618582,2.261017995972655,2.509175533799121,2.592765807160404
1954-07-31,2.775213012802645,0.6945603742646287,1.8230703608958758,2.2645123999249352,2.518520585486144,2.6040800523655
1954-08-31,2.743428443836379,0.3179121675587373,1.630054284214795,2.146151563129908,2.4432168720663565,2.543281915656571
1954-09-30,2.705786715752137,-0.006177907602315624,1.4608607492108994,2.037936181918034,2.3701023719205194,2.4819910250844703
1954-10-31,2.6709223331556577,-0.12676086884567006,1.3899727709497214,1.9838403499002102,2.3255749948019906,2.440684481465659
1954-11-30,2.7275564338688687,0.19529780999912827,1.575297421064901,2.109704464037788,2.417013419143925,2.520522124123192
1954-12-31,2.6833997168818002,-0.11550684085223706,1.4041251172069396,1.9972792970768687,2.338537969283718,2.453485609115457
1955-01-31,2.6811538866131133,-0.09243146323382456,1.4158060678644493,2.002569491742798,2.3400823449707913,2.4537666601329473
1955-02-28,2.6789131749143076,-0.045101721691504615,1.4377863623959917,2.0133636310399465,2.3443948835500605,2.455894906755991
1955-03-31,2.677867266107789,0.047867022622862354,1.4811898145036881,2.0361993415248043,2.35535400206161,2.4628525732105775
1955-04-30,2.7225806039484,0.25565990860308574,1.6022470081244786,2.121909718177295,2.420675351610387,2.521304966962691
1955-05-31,2.667590503107805,-0.10275879699162838,1.4017628549083776,1.988693324993074,2.3263597456915415,2.44009712293982
1955-06-30,2.6578843380197554,0.00014823864828183986,1.4470891132978816,2.0086037790945577,2.331543295301903,2.4403177179091244
1955-07-31,2.6924955111453386,0.36726603136705593,1.6389788278756356,2.1277190682636316,2.4086338291760208,2.503249256723771
1955-08-31,2.6767770085887856,0.5176717882306283,1.6989193061203516,2.15257152042321,2.4133070544036883,2.5011256095023353
1955-09-30,2.7563854052824666,1.0950549060661996,2.0111975352849574,2.357114914786003,2.555716261699701,2.6226023744256652
1955-10-31,2.743693814680213,0.9679929652055104,1.9385053500278433,2.312024234683032,2.5267321568018613,2.5990487837474507
1955-11-30,2.7329662171208606,0.8755483766056358,1.887144654536928,2.279410750039728,2.505000793152928,2.5809851302402804
1955-12-31,2.7303143308348123,0.8494892480736185,1.8731462978643578,2.2706550140108765,2.4992802927469118,2.5762874430670903
1956-01-31,2.72890885318994,0.8409829160093567,1.868450745571366,2.2674836919763353,2.496987210810075,2.574290212916508
1956-02-29,2.722468488775549,0.8466722885521809,1.8678504260584394,2.26418392741967,2.4921256952023714,2.56890244415505
1956-03-31,2.7091877165738696,0.9508761942245072,1.910125964141185,2.2807525705545997,2.4938499061178097,2.5656252736878065
1956-04-30,2.735484953459296,1.3862486022112745,2.129005523182805,2.4104972881893305,2.572148239537685,2.626590874491201
1956-05-31,2.7593771341886457,1.8536850534760652,2.3587313174960016,2.544873250868123,2.651575583100392,2.687507518783465
1956-06-30,2.8353766500409536,2.457639834554098,2.6786739181584385,2.751782666345694,2.7933764710252906,2.8073758228520767
1956-07-31,2.8649109301917983,2.4874854661801673,2.700710068162368,2.7770792216655185,2.8207729498646517,2.8354848361509837
1956-08-31,2.800458157254316,2.0217011871386537,2.4424235229252265,2.6083721997644274,2.7039086796299285,2.7360900743430143
1956-09-30,2.7897919429007256,2.0945169916322057,2.4728532557438996,2.6198303838206485,2.7043657616869856,2.732839603774782
1956-10-31,2.826764471397841,2.460279002764496,2.6655264821350904,2.740464202275035,2.783394148730248,2.7978501558813447
1956-11-30,2.811892141433034,2.6112114423246977,2.7262861377989496,2.76615171694585,2.7889080840415277,2.7965690399019207
1956-12-31,2.8879856230340106,3.2076814858714187,3.045813833852004,2.972965796288656,2.9307108111324855,2.9164699007915953
1957-01-31,2.8662890108663857,3.1913954693795845,3.020651453388441,2.949242313109581,2.907989369464564,2.894090029263737
1957-02-28,2.8946757264334604,3.5099285295894393,3.183297739457279,3.0496837464882027,2.9725943186390804,2.9466228988544834
1957-03-31,2.93257616013373,3.738314764537194,3.30726513647549,3.1337167396830443,3.033681142473942,2.999981344407532
1957-04-30,2.9272910842002076,3.6044256046383194,3.237362971273228,3.093610045504963,3.0108878586883696,2.983023790597079
1957-05-31,2.9255220629800873,3.4332889866397647,3.1546643679203807,3.04833605943407,2.98724852758899,2.966674152314146
1957-06-30,2.8774823278588895,3.106081186456242,2.9755811591870924,2.929915529635181,2.9038300735204343,2.8950479485035676
1957-07-31,2.883557653678454,3.2372765382217006,3.043891738869309,2.969512671972585,2.9267594863306936,2.9123596569245773
1957-08-31,2.9442059357549075,3.4922626800361005,3.1969509353615564,3.079825700000071,3.012374212397585,2.9896527020591472
1957-09-30,2.9004677816631146,3.048017203705657,2.962131040068525,2.9333765266901612,2.9170026565710194,2.9114913120486876
1957-10-31,2.856612377155624,2.828084783526627,2.837688609352036,2.8462963561228207,2.851421263004186,2.8531515190645456
1957-11-30,2.905388963828731,3.148726310004939,3.018094750350178,2.9658791176372468,2.935794387775929,2.9256598050627405
1957-12-31,2.8585790651154945,3.014604226980749,2.92904891395874,2.8963506829840235,2.8775631882091792,2.8712354896759384
1958-01-31,2.9454589594500753,3.5621328034740665,3.234294281795432,3.1005690413088085,3.0234284045531887,2.9974400331826443
1958-02-28,2.894028916397346,3.270616666437995,3.0653283927547146,2.985879577628507,2.9401945750424234,2.924806859393811
1958-03-31,2.9386632965028627,3.530777348056373,3.212133390746072,3.0854153093136016,3.0124275285974136,2.98784080369815
1958-04-30,2.9482737742954175,3.384862700772416,3.146306185457234,3.0544426945539698,3.001635450866421,2.983849191084351
1958-05-31,2.915868885304316,2.939685493820406,2.9189578882775624,2.9173049949920453,2.91658273922725,2.9163447732848167
1958-06-30,2.890061187330437,2.571952239057131,2.7351438657932854,2.8067040753050283,2.848154026131756,2.862122283470553
1958-07-31,2.8643218338880208,2.2687898848826626,2.5830239801714283,2.7131942107735734,2.788351901435307,2.813673797445588
1958-08-31,2.837624486076304,2.0916288840539927,2.490028895654877,2.6510090276838896,2.7438199850754565,2.7750864214670004
1958-09-30,2.852818964161851,2.2103615042339753,2.558039239295158,2.6946859589148535,2.773336091536474,2.7998289318993983
1958-10-31,2.8676316351513025,2.258989581837526,2.5898680491063573,2.7186691461426373,2.792759694974436,2.817715647296433
1958-11-30,2.881911692713158,2.166976954093297,2.554044632170546,2.706033885725515,2.793509867092629,2.8229755296131835
1958-12-31,2.85666683066654,1.7734001362461984,2.3554837638292243,2.5876929803963953,2.721467465472283,2.766531438602713
1959-01-31,2.837405000490243,1.4097411116423215,2.1769533876935685,2.482957203951479,2.659242335022546,2.71862661978608
1959-02-28,2.819815537862816,1.0296028105231552,1.9926629096211295,2.375931946243772,2.596699128496745,2.671067172939498
1959-03-31,2.752017036317694,0.5503604135366338,1.7357622065432792,2.206681594974697,2.477907251036796,2.5692721557293394
1959-04-30,2.7659675465752436,0.7219793622073203,1.8308132824638,2.264384930970091,2.513858294527212,2.5978901205414453
1959-05-31,2.7732671476065027,0.9061708952312646,1.9237230589192666,2.3177349977474235,2.5443089089485817,2.6206241686822485
1959-06-30,2.8116992960458966,1.2255534127812404,2.0945403494004813,2.4272824397645145,2.6184894932257805,2.682889272333833
1959-07-31,2.797823254963084,1.2742811663049776,2.107526543701499,2.4277640027261964,2.6118281618256693,2.673823162798019
1959-08-31,2.826596116483478,1.6267078365062022,2.2875590170345776,2.537756992050337,2.681427750321238,2.729814597093106
1959-09-30,2.8614092194467107,1.9301435829839166,2.4457063616532175,2.638734391970155,2.7494972979874075,2.7867992703890727
1959-10-31,2.896580447386821,2.0435858800753426,2.5136434288111142,2.691393956554148,2.7934555366933247,2.827828654757024
1959-11-30,2.8502101556590542,1.7089354430287014,2.3279638375151155,2.5700935616920524,2.7094157336272224,2.756344643191885
1959-12-31,2.8925849336336085,1.8410572907386127,2.4139169386545767,2.635913338844004,2.763577186182326,2.8065774277871784
1960-01-31,2.8047005923559554,1.4220045840066797,2.1690330180551065,2.4636650838922396,2.6332836132962822,2.6904194736779465
1960-02-29,2.894489044658318,2.0785900194422613,2.5299120563446573,2.6991894510851084,2.7963349790946515,2.829051244223193
1960-03-31,2.8970263486517593,2.048053647561725,2.513223694394987,2.6912990715231055,2.7936268602967855,2.8280914896700136
1960-04-30,2.8945081430881068,1.9841067906033896,2.480117972582598,2.6723046429977897,2.7828247146809915,2.8200504977514966
1960-05-31,2.901314446277178,1.9531853289049095,2.468843576279064,2.6693899457415267,2.784744137793963,2.823598788990084
1960-06-30,2.9108819304601017,1.8558910374648558,2.428045750433675,2.651901631409888,2.780711125642911,2.824099022709886
1960-07-31,2.8790555936738005,1.5534483666191354,2.2691674687910672,2.5518376432922096,2.7145833535218684,2.7694044262080206
1960-08-31,2.8889716048553127,1.528261844078063,2.2653712274283957,2.554465271929743,2.720838420554895,2.7768797495950515
1960-09-30,2.8537984231932065,1.3705894143654407,2.1739832257612512,2.4891357169115,2.670507640920447,2.731601225972157
1960-10-31,2.9021364271154373,1.7160787449526715,2.364951268891192,2.614164085305348,2.7573991583267543,2.8056422979826894
1960-11-30,2.903496707491262,1.7233122114992852,2.367475823155158,2.616105789844565,2.7590501231591658,2.807196367900001
1960-12-31,2.9049792912387087,1.7759464966200451,2.392305712909623,2.6301094519189605,2.7668260895768366,2.8128746545115058
1961-01-31,2.9548131090927896,1.966868244762298,2.5080401000768253,2.715328117225342,2.834446687057703,2.8745666541586736
1961-02-28,2.9203336258780084,1.6141997936643078,2.3212558122954556,2.5989676723737776,2.7588047023076747,2.8126447297980093
1961-03-31,2.93197267682089,1.535036991507284,2.2918559491356083,2.5886092029997085,2.75938770806708,2.8169128843875115
1961-04-30,2.903941720412097,1.2648836533079648,2.150989351592262,2.499999058035678,2.7009058760101214,2.768580782355805
1961-05-31,2.91243196729782,1.263466909729124,2.157811067694188,2.5076753337980264,2.708989923875374,2.7768002326346286
1961-06-30,2.8781690337737644,1.191359049143642,2.1072436187811885,2.4646958088095476,2.6703468228394116,2.7396171112410386
1961-07-31,2.970789368618893,1.7472656021121653,2.420311765390106,2.6757962521387944,2.8225271960460163,2.8719452530589216
1961-08-31,2.9382305315423998,1.4718701827882346,2.2693122946497817,2.579502695747357,2.7579260354487807,2.818024257445298
1961-09-30,2.98988071795068,1.5551832087206003,2.336322760605346,2.6394162857308334,2.8137305290920933,2.872444060761082
1961-10-31,2.9156904446153202,0.9546071678809875,2.012869018411105,2.431291744054898,2.6722125849977356,2.7533674175815905
1961-11-30,2.927243095645599,1.024419188766527,2.0565747117985698,2.460245558745721,2.6925171567823116,2.770754861297973
1961-12-31,2.9377204023992185,1.1082829397798573,2.1035856835288373,2.4904018220644155,2.7128886712505063,2.787828497189428
1962-01-31,2.9411172998969697,1.2170951166200574,2.1571433355860354,2.5207577282361626,2.7298378828552385,2.8002605244065997
1962-02-28,2.9822168725091016,1.5122869735508202,2.317727692086323,2.6260360005742664,2.8031987424917184,2.8628682206807814
1962-03-31,2.9798903569549298,1.5513291659325295,2.332353103408723,2.6327460500488193,2.8054122365842122,2.8635684539154074
1962-04-30,3.022258783011769,1.7921405474136738,2.466968388246768,2.7246334950786326,2.872671774365851,2.9225314129194366
1962-05-31,3.0271735860914797,1.716695149375353,2.4312498607304036,2.707644730879979,2.866573290539413,2.9201038104688557
1962-06-30,3.030354315078779,1.5972416168410912,2.3757776082253006,2.679294164377404,2.85390292057153,2.9127168424654926
1962-07-31,2.993069738064587,1.3914928322573863,2.25952073686125,2.599598088864327,2.7952992170069155,2.861219119444086
1962-08-31,3.044898318308287,1.7254263000289323,2.446756621406696,2.724233445045696,2.8837289660455596,2.937449167895392
1962-09-30,3.0527790980838843,1.7142141525890804,2.4440650959489036,2.72639169321882,2.888731567360163,2.94341110311153
1962-10-31,3.0582101889013398,1.6884891280137675,2.4341420186660434,2.723556277182164,2.8900065605998106,2.946071382628058
1962-11-30,3.0669700665621686,1.681846664293169,2.4355789738373557,2.7283806002788267,2.896788037994398,2.953512289770667
1962-12-31,3.079300343058748,1.6701141990457402,2.436637844951166,2.7346578895520324,2.9060756482597525,2.963814065772385
1963-01-31,3.0900278092728355,1.596554280349392,2.407737776159043,2.724100489177203,2.90610366606381,2.967408367755677
1963-02-28,3.0605718939486533,1.392299840396258,2.296414785130053,2.6506805124697954,2.8545482666072384,2.923219053836214
1963-03-31,3.116426277516692,1.6317354608028145,2.4411465857147197,2.7543436368718788,2.934437632312737,2.9950972138425396
1963-04-30,3.082831341748638,1.3552764469294774,2.291972886288045,2.6586302459851074,2.8696156878913825,2.9406836878049996
1963-05-31,3.0895483224055966,1.4679167041449963,2.3506520719543023,2.693316824671119,2.890394535316652,2.956775514789178
1963-06-30,3.142226498139568,1.776450711299275,2.5244323123006835,2.8110640616545863,2.9757823460886916,3.031260723894799
1963-07-31,3.151604944782231,1.719415526827546,2.5001211744259155,2.8022792288196334,2.9760280526269156,3.0345504991156647
1963-08-31,3.1573789246366744,1.6040297183002055,2.447990085114709,2.776925138822409,2.9661536807369098,3.0298919507384925
1963-09-30,3.1221130985874703,1.4012939794318575,2.3342348669533735,2.6995076169203114,2.909699340707027,2.9805000562063464
1963-10-31,3.1702869454970743,1.7391637260464439,2.521406786798738,2.8224175264101774,2.9954441893605734,3.053721944702045
1963-11-30,3.176349667640129,1.8204967642530758,2.56149763693258,2.846720128084339,3.0106743599755035,3.065896464666223
1963-12-31,3.2229729205378126,2.0709549281318775,2.703140943754737,2.9443584997289043,3.0829410184415704,3.1296157945248644
1964-01-31,3.2327702782627776,2.0016071506917927,2.6729441368338254,2.9325974691251777,3.081898670753682,3.1321864711709724
1964-02-29,3.243977976894935,1.8743716943330992,2.6180370564073128,2.9082651625153533,3.0752401484861873,3.131483020673481
1964-03-31,3.2159295654328197,1.5883063824248789,2.4687748015975983,2.815112527182019,3.0144653239778036,3.081616393299389
1964-04-30,3.2325336097800887,1.642147178785071,2.505735417429583,2.842728957044869,3.036607888133724,3.1019128968038183
1964-05-31,3.2504298957085416,1.6855439813541075,2.5367521728150706,2.867703677998568,3.058063475367994,3.1221821202355873
1964-06-30,3.2668185773015788,1.6824523695780127,2.5442247320322484,2.87930997504817,3.0720483949489235,3.1369682500312264
1964-07-31,3.2799395575638144,1.6091570291605006,2.5167640092862666,2.870634869025159,3.074212993962125,3.142784772894414
1964-08-31,3.253774243040517,1.4146965488664218,2.4118557962748683,2.8021853942627377,3.026792711917178,3.1024490867564163
1964-09-30,3.309897591612538,1.6658063878628784,2.562221378597645,2.9089991241592146,3.1083995844744727,3.175561933231754
1964-10-31,3.284865394460314,1.4579852800294966,2.4499306865293122,2.837062036318644,3.0597879884783774,3.1348096945811488
1964-11-30,3.3410953735396856,1.6641107651185283,2.5783513749701905,2.9321145707317564,3.1355349428366406,3.2040513587329076
1964-12-31,3.313921674069127,1.369029892685026,2.423666477998744,2.8364088698637926,3.0739101245121443,3.15390960179515
1965-01-31,3.322540902044992,1.399478569144012,2.4446213100724137,2.851710853222412,3.08589068813064,3.1647697897271434
1965-02-28,3.329918827461801,1.527118213996562,2.5097448445610384,2.8901384276228055,3.1088778055974586,3.18255413708937
1965-03-31,3.3758206106294657,1.8935493517993447,2.706730972053046,3.017201788571153,3.195578167921174,3.2556557317457897
1965-04-30,3.418678638501839,2.129574212191328,2.837889702944749,3.1074189442320286,3.262240121637409,3.3143834767549967
1965-05-31,3.422066550979384,2.114491538943236,2.8292567505485535,3.104258369947185,3.2623329374616388,3.315574585483586
1965-06-30,3.467801485152701,2.2572427169467977,2.9194257227252036,3.173827448775563,3.320047618602768,3.369296235975695
1965-07-31,3.437229239143459,2.0005096514940304,2.7801937894561384,3.0848274508920492,3.260102674783406,3.3191416381370784
1965-08-31,3.4908432316635976,2.2128493484586915,2.910120326483159,3.1794771157664043,3.334346099858562,3.386508974463276
1965-09-30,3.4653738192851287,1.9925741525990133,2.7916366421076795,3.104008333508785,3.283741654676986,3.3442824020367414
1965-10-31,3.5182515589039145,2.205125333173502,2.9214051395679133,3.198235966183264,3.357406910541513,3.4110188779795694
1965-11-30,3.4872934740037973,1.9956330327351046,2.8051922001024034,3.1214492831275242,3.3034104593752867,3.364701450021316
1965-12-31,3.5310752507417646,2.3062511079024848,2.9764779038630595,3.2337728068778486,3.3816487463739566,3.431454880304308
1966-01-31,3.5344602696225422,2.4571933573119806,3.047970508776044,3.273705155046288,3.403404071423311,3.447087106635151
1966-02-28,3.61558572734992,2.975002024120491,3.3336340439817196,3.4646716327280207,3.539743505005355,3.565022903948888
1966-03-31,3.6163017047074413,2.9453618144663305,3.315051831172482,3.4548838286935815,3.5351744667474865,3.562215422165214
1966-04-30,3.6612993353760213,3.1118648889745186,3.4153478263381505,3.52953322489314,3.595075593931976,3.6171489875615066
1966-05-31,3.6676086880067102,2.963865537275095,3.3464278593092778,3.4953614007256744,3.5810332610948614,3.6098901628503937
1966-06-30,3.6265032476654477,2.751459288529757,3.2244875078170105,3.410829454277037,3.518097946484189,3.5542310667217345
1966-07-31,3.671540751825886,3.225420110367456,3.474193997310277,3.565882260418651,3.618440785343259,3.636139831058206
1966-08-31,3.7555008981773423,3.7603571293153855,3.768688598439828,3.762884308748909,3.759223204311287,3.757982542204443
1966-09-30,3.755772248536304,3.7235770020782297,3.74597890950034,3.7506590139798734,3.753207237886891,3.7540622121966267
1966-10-31,3.801207641175713,3.8871100017211044,3.8448993995977614,3.8247664174958547,3.8130534157726874,3.8091050555114347
1966-11-30,3.817336971226525,3.7407887173253767,3.7818743370804557,3.798303649965818,3.8077698490603367,3.8109587139890593
1966-12-31,3.8009073108945906,3.412983518864825,3.618338834444028,3.7028404124442353,3.7516109873597587,3.7680421794269288
1967-01-31,3.8314575953893577,3.2872929751313933,3.5778088154088903,3.6952771851605113,3.7630047807265092,3.7858211223877354
1967-02-28,3.781757992497161,2.77501695159448,3.311963991052928,3.5295176811604394,3.6549656653424445,3.697227432743711
1967-03-31,3.8082320396029505,2.806146131561177,3.3461251047928093,3.560271896139166,3.6835967189495435,3.725139543137009
1967-04-30,3.7924464541176874,2.7009096408556648,3.290720019560509,3.523272766408818,3.6571499547425455,3.702246315633794
1967-05-31,3.853200361831167,3.0335822680740794,3.482349218147497,3.654406270727049,3.7532851950470905,3.7865884456578374
1967-06-30,3.8727728450576735,3.0098917947398505,3.480143620775311,3.6622416797204775,3.7669562740625118,3.8022265449108716
1967-07-31,3.8869457141069597,2.9049779975712253,3.437669866265414,3.6459702259347337,3.7658247780605363,3.8061962175523902
1967-08-31,3.864542292472872,2.696413903910071,3.3280509780379885,3.5767298194760646,3.719877708509101,3.768096594634627
1967-09-30,3.919797478978766,2.9232696023960814,3.46662720506924,3.6768113883994666,3.797668784958581,3.8383761352163477
1967-10-31,3.888657256752377,2.7357187045839755,3.360995411523129,3.6056337340866,3.7464016513639855,3.7938175951567215
1967-11-30,3.9275792397100235,3.1134862559823295,3.5614604431612262,3.731385729601707,3.8289734483092563,3.861840272108003
1967-12-31,3.965114987593828,3.524265464615369,3.773279879608059,3.8625003811143834,3.913548127927762,3.930736176930552
1968-01-31,4.0398341895730425,4.039885191742054,4.05222168284159,4.046827927418762,4.043362063607534,4.042186213608844
1968-02-29,4.077613512646094,4.1520912265252825,4.119101012950475,4.100075457558468,4.088911076859269,4.0851454541078915
1968-03-31,4.077808093331741,4.006047508735461,4.046327183804943,4.060961064330998,4.069341691538026,4.072163676062385
1968-04-30,4.081678408111186,3.947618573536656,4.020103272045993,4.048644944585376,4.065074632591444,4.070608921196181
1968-05-31,4.08816849465374,4.018622637303294,4.057374510821879,4.071680681673996,4.079882311413361,4.0826442252135635
1968-06-30,4.134656353901541,4.340497374433676,4.2337770867352695,4.1879609074279145,4.161453743433017,4.152521785786612
1968-07-31,4.179928022779856,4.535738481903564,4.347398002123286,4.269885155587103,4.2251477396358155,4.210075340781992
1968-08-31,4.1835114213030815,4.456253490203245,4.309011723195406,4.250845468140779,4.217356101928399,4.206075160626088
1968-09-30,4.190384880392633,4.481933372424178,4.324181776637324,4.262160221194868,4.226461563622633,4.214436661011786
1968-10-31,4.240740077804781,4.711123567077141,4.458720945388729,4.357735469553929,4.299548020356466,4.279946453648586
1968-11-30,4.255680137973536,4.640856765767472,4.431520007355884,4.349983369415207,4.3030791499475995,4.287280341146298
1968-12-31,4.265638257753828,4.5199151134929565,4.379351613429674,4.3265558267224895,4.296254429445707,4.286049587173084
1969-01-31,4.231819254012701,4.340952347803567,4.277893329606271,4.256422699079739,4.244181685503493,4.240061086498944
1969-02-28,4.2733865066580465,4.787845725670849,4.513140100390849,4.402105436866674,4.338088664691252,4.316522472522853
1969-03-31,4.3523682789473686,5.335660134258197,4.811406841106499,4.598838999181914,4.4762606228612105,4.434965463630734
1969-04-30,4.390399041770206,5.451969682518141,4.881043592250474,4.653703107815633,4.522747991738105,4.478634102938439
1969-05-31,4.39191959289184,5.310568929632261,4.811476161522708,4.616933535979578,4.505017050048874,4.467319954743636
1969-06-30,4.395443315296409,5.236682852023129,4.777880138527332,4.600499419386779,4.498507672233162,4.4641547549181135
1969-07-31,4.40407900825098,5.27914764935627,4.802968622381139,4.6179873661283155,4.511593748357206,4.47575745448749
1969-08-31,4.451884167894678,5.508325758062439,4.936554065435892,4.711881082422726,4.5825671467035765,4.5390085384416015
1969-09-30,4.4586478376389485,5.460955426221916,4.916062392921609,4.703955637742543,4.581945121073867,4.540848267956473
1969-10-31,4.460109483463561,5.488303744316451,4.929431290911398,4.711805700525103,4.586617826487108,4.544450678877878
1969-11-30,4.5029871326501745,5.783019793133813,5.0911187184413995,4.818510070401825,4.661580212126267,4.608718749390791
1969-12-31,4.54779254057776,5.965714164794237,5.198782822293839,4.897024156900137,4.723328298934632,4.664819584321733
1970-01-31,4.558341235078809,5.861027873704822,5.152356215458662,4.876893128050378,4.7184521740041685,4.665084769900283
1970-02-28,4.566898645923831,5.719279083521976,5.089551787471461,4.847101303846645,4.7077315519086484,4.660789798515659
1970-03-31,4.5413048058835805,5.51158828289342,4.97897193275764,4.775876742558721,4.659200743446021,4.619904222547561
1970-04-30,4.591096043497962,5.770198817728603,5.129820826908709,4.880027665050708,4.73632029530129,4.687914853555186
1970-05-31,4.609148727877342,5.75748398439698,5.132590185809936,4.8898488165635845,4.750234351759833,4.703208373011222
1970-06-30,4.626431686661835,5.687753184838792,5.108591376737847,4.884948136084977,4.756365698629195,4.713056715553339
1970-07-31,4.642560553497933,5.521402462847368,5.039057812904326,4.855069303275673,4.749367605226832,4.713767180016184
1970-08-31,4.589722505884209,5.122123846982049,4.824189915774651,4.715224613200213,4.652794016485805,4.631771295997559
1970-09-30,4.643886650418381,5.4242052801695415,4.999740497133504,4.834721062865935,4.739804109812935,4.707833366084891
1970-10-31,4.661965816494826,5.429517136934041,5.011631905895194,4.849471545309584,4.756209833779916,4.724796872385582
1970-11-30,4.678222277301538,5.387990639126076,5.000575277200681,4.851053481534292,4.765089578639311,4.736135385115666
1970-12-31,4.699363465306985,5.289388187387544,4.96556096747188,4.8420361502956855,4.77107086298953,4.747169689743895
1971-01-31,4.693512323951149,4.983540782487563,4.819018590764682,4.760626155305297,4.727238246393193,4.715996861016346
1971-02-28,4.690545144642046,4.693818609003008,4.68360851294046,4.686586148623519,4.688546629432145,4.689212734918373
1971-03-31,4.684373421937381,4.397251058672568,4.544152576206901,4.6089136541798865,4.646436214486615,4.659081228048405
1971-04-30,4.638857397282254,4.100216450036151,4.384232172186508,4.502054209521108,4.570087978930954,4.593009836987722
1971-05-31,4.6950701888692,4.4951794035179,4.605352814358473,4.646998128577895,4.670909618618271,4.678962708173678
1971-06-30,4.744828168461893,4.67519885723658,4.716094957579496,4.729505016961439,4.737129520032712,4.739695607025323
1971-07-31,4.728028651880796,4.4520106661664105,4.600113230504035,4.659373317886235,4.693518919964641,4.705021529675375
1971-08-31,4.785862938927066,4.530200808156589,4.668646408527334,4.722985276322211,4.754258639377928,4.764792829450976
1971-09-30,4.750245074616583,3.983019945138934,4.391229252774853,4.557455951778972,4.653335775720426,4.685637082156552
1971-10-31,4.746681701670536,3.6758967961442215,4.248641545931638,4.479321004858207,4.612290529283329,4.657085110441356
1971-11-30,4.711585456830095,3.3351381936662845,4.073874300663877,4.369315251207154,4.539542877623509,4.5968872426414125
1971-12-31,4.734864631143184,3.463700629796256,4.152204390019023,4.4223162916602545,4.577768110809795,4.630130752756883
1972-01-31,4.755728044696537,3.6100127580356305,4.234155024099397,4.476049052010778,4.615156335903028,4.662011021351937
1972-02-29,4.802718704512667,3.837039916950232,4.366126739778693,4.568694283328365,4.685096909722158,4.724302051037962
1972-03-31,4.819668209050078,3.7886067369854297,4.350423901941448,4.568052836028404,4.6932019194708205,4.735355054948696
1972-04-30,4.841011353401778,3.665631013210354,4.303167086694762,4.552528755104307,4.69601195292583,4.744342445412889
1972-05-31,4.8295564473294075,3.3110902282744576,4.1304304611419935,4.454446236274042,4.641011212993498,4.703856175117499
1972-06-30,4.785659840157719,2.9838187357660444,3.955971761083515,4.340495049591038,4.561902309126662,4.636484058971915
