,real_yield,market_erp,idio_erp,coe_real,exp_infl,coe_nominal,ticker
2021-03,-0.819,8.899,1.211,9.291,3.145,12.436,MSFT
2021-04,-0.982,9.179,1.118,9.315,3.308,12.622,MSFT
2021-05,-1.038,9.253,1.089,9.304,3.421,12.725,MSFT
2021-06,-1.082,9.312,1.37,9.6,3.501,13.101,MSFT
2021-07,-1.158,9.407,1.379,9.628,3.544,13.172,MSFT
2021-08,-1.126,9.372,1.535,9.781,3.578,13.36,MSFT
2021-09,-1.026,9.243,1.3,9.517,3.628,13.145,MSFT
2021-10,-0.985,9.097,1.836,9.948,3.731,13.679,MSFT
2021-11,-1.175,9.358,1.604,9.787,3.816,13.603,MSFT
2021-12,-1.114,9.151,1.556,9.593,3.87,13.463,MSFT
2022-01,-0.703,8.565,1.051,8.913,3.938,12.851,MSFT
2022-02,-0.767,8.675,1.073,8.981,3.999,12.98,MSFT
2022-03,-0.508,8.217,0.916,8.625,4.078,12.704,MSFT
2022-04,-0.079,7.191,0.795,7.907,4.081,11.988,MSFT
2022-05,0.175,6.554,0.864,7.593,4.126,11.719,MSFT
2022-06,0.578,5.33,0.947,6.855,4.178,11.033,MSFT
2022-07,0.403,5.593,0.803,6.799,4.149,10.948,MSFT
2022-08,0.818,5.167,0.835,6.82,4.137,10.957,MSFT
2022-09,1.653,5.021,0.744,7.418,4.135,11.553,MSFT
2022-10,1.739,4.998,1.089,7.826,4.1,11.925,MSFT
2022-11,1.504,5.119,1.288,7.911,4.047,11.958,MSFT
2022-12,1.726,5.048,1.145,7.919,3.989,11.909,MSFT
2023-01,1.48,5.126,0.861,7.467,3.976,11.443,MSFT
2023-02,1.683,5.129,0.848,7.66,3.935,11.595,MSFT
2023-03,1.477,4.061,1.498,7.036,3.839,10.875,MSFT
2023-04,1.496,3.95,1.761,7.207,3.818,11.025,MSFT
2023-05,1.673,3.751,2.035,7.459,3.732,11.19,MSFT
2023-06,1.865,3.636,1.522,7.023,3.629,10.652,MSFT
2023-07,1.847,3.664,1.558,7.069,3.623,10.693,MSFT
2023-08,2.016,3.533,1.205,6.754,3.639,10.393,MSFT
2023-09,2.349,3.459,1.113,6.921,3.622,10.543,MSFT
2023-10,2.52,3.413,1.336,7.269,3.567,10.836,MSFT
2023-11,2.229,3.542,1.491,7.262,3.54,10.802,MSFT
2023-12,1.849,3.667,1.817,7.333,3.538,10.871,MSFT
2024-01,1.933,3.683,1.639,7.255,3.501,10.755,MSFT
2024-02,2.071,3.723,1.397,7.191,3.489,10.68,MSFT
2024-03,2.079,3.758,1.059,6.896,3.497,10.393,MSFT
2024-04,2.372,3.689,1.005,7.066,3.473,10.539,MSFT
2024-05,2.237,3.709,1.049,6.995,3.452,10.446,MSFT
2024-06,2.184,3.716,1.298,7.198,3.415,10.613,MSFT
2024-07,2.03,3.74,1.508,7.278,3.396,10.673,MSFT
2024-08,1.925,3.725,1.549,7.199,3.356,10.554,MSFT
2024-09,1.797,3.756,1.402,6.955,3.337,10.293,MSFT
2024-10,2.046,3.742,1.236,7.024,3.339,10.363,MSFT
2024-11,2.027,3.78,1.063,6.87,3.341,10.211,MSFT
2024-12,2.297,3.793,0.976,7.066,3.343,10.409,MSFT
2025-01,2.229,3.814,0.927,6.97,3.343,10.313,MSFT
2025-02,1.967,3.852,1.121,6.94,3.323,10.263,MSFT
2025-03,2.041,3.77,1.046,6.857,3.284,10.141,MSFT
2025-04,2.076,3.707,1.161,6.944,3.272,10.216,MSFT
2025-05,2.242,3.746,1.562,7.55,3.271,10.821,MSFT
2025-06,2.162,3.755,1.617,7.534,3.29,10.824,MSFT
2025-07,2.211,3.788,1.544,7.543,3.29,10.833,MSFT
2025-08,2.114,3.818,1.545,7.477,3.303,10.78,MSFT
2025-09,2.027,3.846,1.49,7.363,3.308,10.672,MSFT
2025-10,2.022,3.862,1.273,7.157,3.296,10.453,MSFT
2025-11,2.042,3.869,1.298,7.209,3.284,10.493,MSFT
2025-12,2.12,3.879,1.304,7.303,3.279,10.582,MSFT
2026-01,2.123,3.883,1.938,7.944,3.257,11.201,MSFT
2026-02,1.956,3.88,2.266,8.102,3.259,11.361,MSFT
2026-03,2.261,3.797,2.144,8.202,3.324,11.526,MSFT
2026-04,2.153,3.867,1.381,7.401,3.367,10.768,MSFT
2026-05,2.202,3.915,1.105,7.222,3.401,10.623,MSFT
2026-06,2.349,3.887,2.151,8.387,3.347,11.735,MSFT
